SN,Title,Company,Experience,Salary,Description
196,Associate-Inside Sales,Accenture,1-3 years,Not Specified,job description is not available for this job
197,Business Development Executive,Jp Response Management Company Private Limited,0-1 years,Not Specified,- Minimum of 1 years work experience in related industry- Should have experience in B2B Client Servicing or Account Management- Good communication skills & spoken English- Presentable Personality & patianate for work-Creative mind
198,Tele Counsellor,Prime Vision Educom Private Limited,1-5 years,200000 - 350000 INR,"Explain about admission procedures and courses offered to the prospective students and their parents through phone calls, emails and face to face meetings. Support the students throughout the admission process by answering to their queries."
199,Sales Executive-AGRI-FIN-TRACTOR LOANS AND RETAIL(TFE)-Marketing Branches Operations,Kotak Mahindra Bank Limited,6-9 years,Not Specified,"Job Role: .Enhancement of Deposit pool from Customers .Establishing standards and delivery of service .Sale of non-deposit products. Cross selling targets progressively .Sale of MF and Insurance products .Fee Income .Branch Administration .Regulatory Compliance .Manage productivity and overall morale of branch team members .Overall responsible for break-even and P&L of branch Job Requirements: .Overall 6yrs of Banking experience out of which 3-4yrs in Retail Liabilities .Must have had Sales experience and exposure, preferably of Liabilities products .Qualifications- MBA / CA/ CAIB  .Good Leadership skills (though more tactical than strategic) .Thinker: Doer - 40:60 .In-depth understanding of financial instruments, markets and macro micro economic processes .Ability to carry along all the units involved in the customer service cycle to ensure customer DELIGHT .Liaising with product management team, marketing and other centers & verticals for new product development, service enhancements and sales initiatives."
200,Inside Sales ||  6 days a week,Monster.com India Pvt Ltd,1-6 years,Not Specified,"Position -B2C Sales Job Location - Hyderabad, Bangalore  Duties and Responsibilities We are looking people who are target-driven and passionate about B2C sales. The ideal candidate should 	Be self-driven and have the ability to work in an outbound Inside sales environment 	Have the ability to drive Monthly, Quarterly, and Annual Sales Quota achievement. 	Proactively identify cross-selling/up-selling opportunities with existing customers 	Solicit references through the existing customer base to increase the sales pipeline 	Understand customer requirements and pass on insights toward product portfolio improvement based on the customer interaction and feedback 	Manage pre-sales to post-sales support activities for the assigned products/geographies and ensuring the highest customer satisfactionBachelor's degree in business or related field. Prior experience in BFSI/ Edtech / B2C environment would be an added advantage Our ideal candidate 	0 to 3 years of experience in inside sales /outbound calls experience 	Must have calling skills, selling to Company executives/ Professionals for B2C products, domain Knowledge 	Strong verbal skills with consultative professional business acumen 	Experience in all areas of business development from lead generation to scheduling meetings with stakeholders 	Interest and ability to learn concepts quickly 	Comfortable working on MS excel and CRM tools like Salesforce 	Keep thorough records of customer interactions and provide quarterly projections on a weekly basis. Functional Skill Required 	Account Management Skills 	Strong analytical skills and ability to handle complex sales situations 	Presentation and Probing skills 	Negotiation skills 	Relationship-building skills"
201,SEO Executive Social Media and Search Engine Digital Marketing SEO SMO Expert for Website Promotion,DRPU Software Pvt. Ltd.,0-1 years,220000 - 650000 INR,"We Looking for SEO SMO Expert and SEO Executives for Social Media and Search Engine Digital Marketing, Article Press Release Submission, Website Promotion Directory Submission, Blogs and News Posting, on page and Off Page Search Engine Optimization.Job Requirements and Responsibilities may also include:➢ Superb verbal and written communication skills➢ Strong analytical skills, time management skills➢ Suggest new ways to attract prospective customers, such as promotions➢ Suggest relevant & engaging content.➢ identification, development and implementation of continuous improvement ideas.➢ Social media posts, Social Book Marking, Article Submission, Blogs Posting, Classifieds, RSS Feed, B2B Marketing etc.➢ Social Media Optimization: Facebook Twitter Linkedin Digg, Stumble-upon, , Myspace etc.➢ Keyword Research, Knowledge of HTML and blogging.➢ Knowledge of web publishing➢ Development and Publishing various content types: video, animation, still imagery, audio, blog/editorial, and other content that best utilizes relevant social media and digital platforms.➢ Link Building and link exchange campaigns One way link, Reciprocal links.➢ Analyzing social media trends.➢ Analyzing the website using the analytical tool.➢ Basic knowledge of HTML and CSS."
202,Relationship Manager- EMM - Rural Housing and Business Loans -Marketing Branches Operations,Kotak Mahindra Bank Limited,Not Specified,Not Specified,"Job Responsibilities :Manage sales and distribution through the cross channel and open market channels Ensure unilateral growth by adding new Branches Manage and grow the Direct Sales team and focus on increased Productivity Marketing and encashing catchment areas Meeting HNI clients and explaining various products related to Loan against property/HF/ Working capital. Responsible for Builder relations and Builder Tie Ups to focus on Primary Markets Responsible for Project approvals of Builders Ensure additional revenue generation through cross sell & Multi selling of Insurance, CASA , Credit Cards etc. Training & Development of the DST Team and DSAs Liasoning with Internal teams for business like Credit, Legal, Technical, RCU & Operations Responsible for end to end processing of the case and updating the status of the same to the customers. Ensuring Top Class service for Customers for better NPS Scores Experience in SECURED LOAN SALES is MustJob Requirement : We are looking for self-starters with a high drive for results, perseverance, and excellent work ethic. Relationship management experience in secured assets businesses will be desirable. Qualifications - Graduate / MBA(Graduation is Mandatory)"
203,Gold Loan Relationship Officer-LOANS AGAINST GOLD-Marketing Branches Operations,Kotak Mahindra Bank Limited,Not Specified,Not Specified,JOB ROLE :Ensure Gold Loan targets of the branch are met month on monthReady to move in market and generate Gold loan leadsSmooth Process of Gold loan is done at the branchMake sure they maintain good relations at branch level BM / BOM / RM / RO and Service staffShould always be market and Competition savvy100% maintaining compliance of processing Gold LoanMaintenance of Gold loan Registers at branch levelTo identify new assayers for the branch  Maintain 3 assayers for each branchProper documentation of Gold loan and see that it has FPT (First Pass) AuthorizationTo maintain Zero NPA of the branchTAT to be maintained while processing the Gold loan or Closure of Gold loanClosure documents to be sent to CPC Chennai within HO specified period .Make sure Weighing machine balance & Assayer agreements are renewed on time.JOB REQUIREMENTGraduation is mustGood communication skillsShould have good convincing skills
204,Gold Loan Relationship Officer-LOANS AGAINST GOLD-Marketing Branches Operations,Kotak Mahindra Bank Limited,Not Specified,Not Specified,JOB ROLE :Ensure Gold Loan targets of the branch are met month on monthReady to move in market and generate Gold loan leadsSmooth Process of Gold loan is done at the branchMake sure they maintain good relations at branch level BM / BOM / RM / RO and Service staffShould always be market and Competition savvy100% maintaining compliance of processing Gold LoanMaintenance of Gold loan Registers at branch levelTo identify new assayers for the branch  Maintain 3 assayers for each branchProper documentation of Gold loan and see that it has FPT (First Pass) AuthorizationTo maintain Zero NPA of the branchTAT to be maintained while processing the Gold loan or Closure of Gold loanClosure documents to be sent to CPC Chennai within HO specified period .Make sure Weighing machine balance & Assayer agreements are renewed on time.JOB REQUIREMENTGraduation is mustGood communication skillsShould have good convincing skills
205,Gold Loan Relationship Officer-LOANS AGAINST GOLD-Marketing Branches Operations,Kotak Mahindra Bank Limited,Not Specified,Not Specified,JOB ROLE :Ensure Gold Loan targets of the branch are met month on monthReady to move in market and generate Gold loan leadsSmooth Process of Gold loan is done at the branchMake sure they maintain good relations at branch level BM / BOM / RM / RO and Service staffShould always be market and Competition savvy100% maintaining compliance of processing Gold LoanMaintenance of Gold loan Registers at branch levelTo identify new assayers for the branch  Maintain 3 assayers for each branchProper documentation of Gold loan and see that it has FPT (First Pass) AuthorizationTo maintain Zero NPA of the branchTAT to be maintained while processing the Gold loan or Closure of Gold loanClosure documents to be sent to CPC Chennai within HO specified period .Make sure Weighing machine balance & Assayer agreements are renewed on time.JOB REQUIREMENTGraduation is mustGood communication skillsShould have good convincing skills
206,Gold Loan Relationship Officer-LOANS AGAINST GOLD-Marketing Branches Operations,Kotak Mahindra Bank Limited,Not Specified,Not Specified,JOB ROLE :Ensure Gold Loan targets of the branch are met month on monthReady to move in market and generate Gold loan leadsSmooth Process of Gold loan is done at the branchMake sure they maintain good relations at branch level BM / BOM / RM / RO and Service staffShould always be market and Competition savvy100% maintaining compliance of processing Gold LoanMaintenance of Gold loan Registers at branch levelTo identify new assayers for the branch  Maintain 3 assayers for each branchProper documentation of Gold loan and see that it has FPT (First Pass) AuthorizationTo maintain Zero NPA of the branchTAT to be maintained while processing the Gold loan or Closure of Gold loanClosure documents to be sent to CPC Chennai within HO specified period .Make sure Weighing machine balance & Assayer agreements are renewed on time.JOB REQUIREMENTGraduation is mustGood communication skillsShould have good convincing skills
207,Gold Loan Relationship Officer-LOANS AGAINST GOLD-Marketing Branches Operations,Kotak Mahindra Bank Limited,Not Specified,Not Specified,JOB ROLE :Ensure Gold Loan targets of the branch are met month on monthReady to move in market and generate Gold loan leadsSmooth Process of Gold loan is done at the branchMake sure they maintain good relations at branch level BM / BOM / RM / RO and Service staffShould always be market and Competition savvy100% maintaining compliance of processing Gold LoanMaintenance of Gold loan Registers at branch levelTo identify new assayers for the branch  Maintain 3 assayers for each branchProper documentation of Gold loan and see that it has FPT (First Pass) AuthorizationTo maintain Zero NPA of the branchTAT to be maintained while processing the Gold loan or Closure of Gold loanClosure documents to be sent to CPC Chennai within HO specified period .Make sure Weighing machine balance & Assayer agreements are renewed on time.JOB REQUIREMENTGraduation is mustGood communication skillsShould have good convincing skills
208,Product Manager-CONSTRUCTION EQUIPMENT (CE)-Marketing Branches Operations,Kotak Mahindra Bank Limited,8-11 years,Not Specified,"Job Role: Coordinate with sales, credit and legal to launch new products / modify existing productsUnderstand product requirements by interacting with sales team / customers / channel partnersUndertake marketing activity at key dealershipsBuild opportunities for business developmentTake initiatives for improving customer satisfaction and product profitabilityBuild relationship with manufacturers and dealers.Job Requirements: . Excellent written and oral communication skills Engineering / Finance MBA with atleast 8 year's experience in retail assets specially in Term Loans & Working capital productsAble to analyze market requirementsKnowledge of current sales process at dealership, product details and processesKnowledge of IT related product changes is must.Personality Traits: Creativity to do things differently . Willing to travel . Willing to take up stretch targets . Team worker . Flexible and Adaptable"
209,Direct Marketing Manager,Astute,0-2 years,Not Specified,Contributing to the development of marketing strategies.Conducting market research on rival products.Designing and implementing marketing plans for company products.Coordinating with media representatives and sponsors.
210,Digital Marketing Executive - JSM HRIS Software,JSM Technologies Pvt Ltd,1-6 years,Not Specified,"Assist in the formulation of strategies to build a lasting digital connection with consumersBe actively involved in SEO efforts (keyword, image optimization etc.)Prepare online newsletters and promotional emails and organize their distribution through various channels.Provide creative ideas for content marketing and update websiteCollaborate with designers to improve user experience."
211,"Technical Account Manager - Marketing Cloud, Customer Data Platform",Salesforce,8-11 years,Not Specified,"Job CategoryCustomer Success GroupJob DetailsThe Customer Success team is looking for a driven and detail oriented Technical Account Manager for CDP (Customer Data Platform)! You will have responsibility for a small number of assigned accounts, maintaining a dedicated focus to ensure clients are extracting the most value out of the customers Salesforce investment. The TAM will have a track record in translating sophisticated technical issues into tangible solutions. Collaboration with our most strategic customers is key, demonstrating extensive knowledge of the Salesforce platform. You will forge relationships with your customers, develop a deep technical understanding of their Salesforce implementation, share technical standard methodologies, point of contact for any major incidents, leading the customer's expectations and communications through resolution of such incidents.Responsibilities:Develop key business relationships with IT partners and become an expert on a customer's implementation by understanding their top business goals and priorities.Help customers achieve their goals and outcomes by providing timely, proactive recommendations that will benefit customers ongoing usage of Salesforce.Identify key industry business process areas for opportunity to use the Salesforce platform.Advocate for innovation and early adoption of platform capabilities with our 5 release yearly schedule through customized release reviews.Uncover projects that are fit for our Configuration Services, gather key requirements, be a liaison between the customer and the Configuration Services team.Lead Technical Health Reviews and provide relevant technical recommendations on solutions and enhancements specific to customers business needs.In support of the Customer Success Strategy and Success Manager, monitor and identify trends in Salesforce adoption and utilization, Success Plan adoption and utilization, providing guidance as part of Quarterly Success reviews.Proactive liaison and focal point into Salesforce Technology and Product teams and Technical Support Team, to address product feature/technical hurdles.Forewarn customers of technology changes or potential disruptions to their service and advise on mitigation strategies.Play a key role in Product and Technical Red Account management and resolutionParticipate in issues and act as an advocate for customers during the triage and resolution of high severity cases, driving business reliability and customer satisfactionProvide timely accounts or issue executive-level summary status reports both internally and to the customer.Identify and collaborate with internal teams to ameliorate renewal risks for both license and success plan subscriptions.Demo existing unused salesforce capabilities/functionality and drive follow-up of technical Accelerator recommendations.Recommend AppExchange Partners/ISVs/SIs based on requirements, and/or appropriate Success Cloud offerings (e.g. Salesforce Services, Accelerators, etc...).Contribute and collaborate internally to the Salesforce team, share knowledge and standard methodologies with team members, contribute to internal projects and initiatives and serve as Subject Matter Expert (SME) for specific technical or process areas.Minimum qualifications:Minimum of 8 years of relevant work experience in one or more of the following: Enterprise Architecture, Technology Consulting, Customer Success, Technology Solutions Development, Technical and/or Solutions Architecture.Large-scale implementation experience with complex solutions environments.Experience in large, complex, distributed systems scale business.Navigate, escalate and lead efforts on complex customer requests or projects involving multiple parties and enterprise systems.Demonstrated ability to communicate, present and influence credibly and effectively at all levels of the organization, including executive and C-level.Analyzing technical concepts and translating them into business terms and for mapping business requirements into technical features.Solid understanding of business processes (Sales, Service, Marketing, Support) business applications, and automation.Detailed familiarity with the database, application, and network technologies used in Cloud Computing (e.g knowledge of network topologies and devices, database concepts and SQL, multi-tenancy).Knowledge of the software development process and of software design methodologies (coding experience useful, but not required).Preferred qualifications:Working knowledge and experience using CDPStrong executive presence and proven track record to forge strong working relationships across multiple lines of business and teams.Salesforce product certification Marketing Cloud will be a plus.Enterprise Architecture Experience.Deep technical knowledge and implementation experience with software development patterns (MCV, N-Tiered).Deep technical knowledge of Salesforce products and features, capabilities, best use and how to deploy, including knowledge of the Salesforce Marketing Cloud platform and ecosystemExperience defining and delivering custom Force.com enterprise applications in a technical and/or functional leadership role.AccommodationsIf you require assistance due to a disability applying for open positions please submit a request via this .Posting StatementAt Salesforce we believe that the business of business is to improve the state of our world. Each of us has a responsibility to drive Equality in our communities and workplaces. We are committed to creating a workforce that reflects society through inclusive programs and initiatives such as equal pay, employee resource groups, inclusive benefits, and more. Learn more about Equality at Salesforce and explore our benefits. and are Equal Employment Opportunity and Affirmative Action Employers. Qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender perception or identity, national origin, age, marital status, protected veteran status, or disability status. and do not accept unsolicited headhunter and agency resumes. and will not pay any third-party agency or company that does not have a signed agreement with or .Salesforce welcomes all."
212,Sales Executive-AGRI-FIN-TRACTOR LOANS AND RETAIL(TFE)-Marketing Branches Operations,Kotak Mahindra Bank Limited,6-9 years,Not Specified,"Job Role: .Enhancement of Deposit pool from Customers .Establishing standards and delivery of service .Sale of non-deposit products. Cross selling targets progressively .Sale of MF and Insurance products .Fee Income .Branch Administration .Regulatory Compliance .Manage productivity and overall morale of branch team members .Overall responsible for break-even and P&L of branch Job Requirements: .Overall 6yrs of Banking experience out of which 3-4yrs in Retail Liabilities .Must have had Sales experience and exposure, preferably of Liabilities products .Qualifications- MBA / CA/ CAIB  .Good Leadership skills (though more tactical than strategic) .Thinker: Doer - 40:60 .In-depth understanding of financial instruments, markets and macro micro economic processes .Ability to carry along all the units involved in the customer service cycle to ensure customer DELIGHT .Liaising with product management team, marketing and other centers & verticals for new product development, service enhancements and sales initiatives."
213,Relationship Manager-AGRI-FIN-TRACTOR LOANS AND RETAIL(TFE)-Marketing Branches Operations,Kotak Mahindra Bank Limited,Not Specified,Not Specified,"Job Profile :  Candidate should be Self-motivated with High energy Level, Fast and Positive learning attitude and strong team player. Should have excellent communication skill, including Hindi and Local language along with English. Should have the good inter personal skills and polite attitude to handle customers. Should have excellent people Management skills so that he can coordinate between different department / Branches / customers well. Must be Techno Savvy and should be well versed with latest computer skills. Should work with Mantra of Speed, Scale and Skill.  Able to source Working capital Loan facilities to Agri Related Industries and Food Processing and Agro Processing Industries and Other Manufacturing Industry in MSME Segment and responsible for overall Quality Business along with of business. Must have basic knowledge of working capital finance along with understanding of reading balance sheet and P & L. Candidate also having good knowledge about properties / legal will have edge over others since it is a Mortgage Business and loans are secured by properties. Candidate with Knowledge of local area, strong networking and negotiation skill will have edge over others.  Sourcing of New Customers and ensure month on month disbursement having ticket from Rs. 2 crore to Rs. 25 crore. Each RM is expected to do minimum 3 New Cases per month. He is expected to meet and appoint New CAs / Financial Consultants, DMAs, Kotak Bank Branch and source business on daily basis, he has to meet at-leats 2 New Leads every working day.  Candidate should have excellent follow-up Management skills. Ensure that Customer requirements and complaints are serviced at the local level with speed and quality.  Collaborate with trade finance ,CMS, operation, treasury , legal and branch banking team for seamless customer service   Closely work with credit team for managing client expectation and effective risk management  Candidate should be willing to run extensively for sourcing the business as the profile is 80% of Filed Job and 20% of Office job. Must have Own Vehicle with valid driving license. Job Requirements :  Post Graduate Diploma / Post Graduate in Banking and Finance / And (Major / Minor) Marketing and Finance will have edge over others  Strong oral and written Communication  Relationship Management Skill l  HDFC BBG RM of grade E2 and E3 are preferable."
214,Sales Manager,HDFC Life Insurance Company Limited,3-6 years,400000 - 500000 INR,"Roles and Responsibilities:Banking channel's workExperience Life Insurance Experience in Direct Sales ChannelEXP - 3+ years experience of field sales & marketing in BFSI sector - (Bank, Finance, Life / Health / general Insurance, Sales Small Finance, etc) - Having best convincing & selling skillHaving best networking skill Can build a Team Train and Motivate the team to achieve desired GoalsPositive attitudeCandidate Specifications:-3yrs Exp in Field Sales, with 1 year preferred Life Insurance expGraduate mandatory(3 Years Diploma after Class 12 can also Apply)Age- 22 - 37 yearsMust be a Local of the Job Location and must speak local language fluentlyIf Interested then Call at:-9832525288/8240795158Or Mail Your Cvs in:- /"
215,Relationship Manager - Commercial Vehicles-COMMERCIAL VEHICLE-Marketing Branches Operations,Kotak Mahindra Bank Limited,1-3 years,Not Specified,"Description for Internal Candidates To handle customer service requirements like account opening, DMAT account opening, grievances, liability product selling, education on product features, cheque book issuance. Quality of advice given to customers as determined by customers and supervisor. Speed and efficiency of service given. Sales targets for bank and investment products. Going beyond the professed need of the customer by providing other products. Enhancement of customer value. Cross-sale of assets products. Back-up to relationship managers holding HNI relationships. Ensure low attrition ratios. Customer acquisition through referrals from existing customers. Graduates with total experience of 1-3 years with relevant exp of atleast 1 year in financial services or banks. Equal blend of service and sales orientation. In the absence of equality, sales orientation as a skew will be acceptable. Experienced customer service candidates from financial services ( those from MFund, securities houses etc) with sales orientation can be considered."
216,Sr. Sales Executive-CONSTRUCTION EQUIPMENT (CE)-Marketing Branches Operations,Kotak Mahindra Bank Limited,2-5 years,Not Specified,Job role: Lead and Guide a Team of 5 to 7 DST's and ensure productivity Interaction with manufacturers/dealers/sub-dealers in semi-urban and rural market for sourcing business Tie-up with channel partners & associates for sales program Ensure development of direct and indirect team Interaction with credit for loan applications and operations for smooth disbursement Follow-up on Infant delinquent cases and managing PDD's Job requirements: Min. 2 yrs. of work experience in vehicle financing (preferably CV/CE/MUV's) Knowledge of Sale-Purchase Broker Go Getter Attitude Strong Customer Orientation Self Motivated Good relationship Management
217,Sales Manager,Rajiv Marwaha (Propreitor Of Network India),1-5 years,170000 - 250000 INR,"They must research potential clients, connect with and educate prospects and qualify leads before handing them off to the closers of the sales team. clients could be schools , colleges , builders, govt. offices etcExperience- 1-5 yearsRole- sales managerIndustry- sports infrastructureFunctional area- sales& business development"
218,Acquisition marketing and Merchandising Manager,Citi,Not Specified,Not Specified,"-------------------------------------------------Job Family Group: Consumer Sales-------------------------------------------------Job Family:Field Sales------------------------------------------------------Time Type:Full time------------------------------------------------------Citi is an equal opportunity and affirmative action employer.Qualified applicants will receive consideration without regard to their race, color, religion, sex, sexual orientation, gender identity, national origin, disability, or status as a protected veteran.Citigroup Inc. and its subsidiaries (Citi) invite all qualified interested applicants to apply for career opportunities. If you are a person with a disability and need a reasonable accommodation to use our search tools and/or apply for a career opportunity review .View the  poster. View the .View the .View the"
219,Digital Marketing Lead ( Bengaluru ),Synergy,6-10 years,Not Specified,"You should be an MBA with 6 years + experience in :Experience in managing operations of a digital team Experience handling digital marketing for client accounts across segments (lead generation , ecommerce) Experience in budgeting, optimisation, processes, operations and tactics for marketing campaigns Proficient in managing marketing and advertising tools - PPC, social media, campaign management, workflows, analytics, reporting, etc. Able to coordinate and work on a number of projects and multiple clients at once Key Responsibilities : Manage the day to day operations of the digital team Work closely with the creative and strategy team, and drive execution through the digital team Coordinate with partners, clients and vendors as required Create performance marketing budgets and plans  Manage multi-channel marketing campaigns, including PPC, SEO, social media, email, affiliate and other digital channels Focus on conversion, return on investment, acquisition costs, and other metrics relevant to a project Identify and recommend new channels, tech and tools for marketing and ad stack Forecast, analytics and reporting across platforms Attend client and internal meetings and discussion as required."
220,Sr.Sales Excecutive-AGRI-FIN-TRACTOR LOANS AND RETAIL(TFE)-Marketing Branches Operations,Kotak Mahindra Bank Limited,6-9 years,Not Specified,"Job Role: .Enhancement of Deposit pool from Customers .Establishing standards and delivery of service .Sale of non-deposit products. Cross selling targets progressively .Sale of MF and Insurance products .Fee Income .Branch Administration .Regulatory Compliance .Manage productivity and overall morale of branch team members .Overall responsible for break-even and P&L of branch Job Requirements: .Overall 6yrs of Banking experience out of which 3-4yrs in Retail Liabilities .Must have had Sales experience and exposure, preferably of Liabilities products .Qualifications- MBA / CA/ CAIB  .Good Leadership skills (though more tactical than strategic) .Thinker: Doer - 40:60 .In-depth understanding of financial instruments, markets and macro micro economic processes .Ability to carry along all the units involved in the customer service cycle to ensure customer DELIGHT .Liaising with product management team, marketing and other centers & verticals for new product development, service enhancements and sales initiatives."
221,Sr.Sales Excecutive-AGRI-FIN-TRACTOR LOANS AND RETAIL(TFE)-Marketing Branches Operations,Kotak Mahindra Bank Limited,6-9 years,Not Specified,"Job Role: .Enhancement of Deposit pool from Customers .Establishing standards and delivery of service .Sale of non-deposit products. Cross selling targets progressively .Sale of MF and Insurance products .Fee Income .Branch Administration .Regulatory Compliance .Manage productivity and overall morale of branch team members .Overall responsible for break-even and P&L of branch Job Requirements: .Overall 6yrs of Banking experience out of which 3-4yrs in Retail Liabilities .Must have had Sales experience and exposure, preferably of Liabilities products .Qualifications- MBA / CA/ CAIB  .Good Leadership skills (though more tactical than strategic) .Thinker: Doer - 40:60 .In-depth understanding of financial instruments, markets and macro micro economic processes .Ability to carry along all the units involved in the customer service cycle to ensure customer DELIGHT .Liaising with product management team, marketing and other centers & verticals for new product development, service enhancements and sales initiatives."
222,Sr.Sales Excecutive-AGRI-FIN-TRACTOR LOANS AND RETAIL(TFE)-Marketing Branches Operations,Kotak Mahindra Bank Limited,6-9 years,Not Specified,"Job Role: .Enhancement of Deposit pool from Customers .Establishing standards and delivery of service .Sale of non-deposit products. Cross selling targets progressively .Sale of MF and Insurance products .Fee Income .Branch Administration .Regulatory Compliance .Manage productivity and overall morale of branch team members .Overall responsible for break-even and P&L of branch Job Requirements: .Overall 6yrs of Banking experience out of which 3-4yrs in Retail Liabilities .Must have had Sales experience and exposure, preferably of Liabilities products .Qualifications- MBA / CA/ CAIB  .Good Leadership skills (though more tactical than strategic) .Thinker: Doer - 40:60 .In-depth understanding of financial instruments, markets and macro micro economic processes .Ability to carry along all the units involved in the customer service cycle to ensure customer DELIGHT .Liaising with product management team, marketing and other centers & verticals for new product development, service enhancements and sales initiatives."
223,"Digital Marketing Manager, Amazon Academy",Amazon,3-6 years,Not Specified,"Job Description :Job summaryAre you interested in being part of transforming the way students learn Are you passionate about building brands and creating marketing campaigns that deliver business impact To help provide customers with the best experience on Amazon Academy, we are looking for a Senior Performance Marketing Manager to shape how we communicate our service value and offering to existing and potential customers. As owner of performance marketing strategy and initiatives, this role will be expected to plan, measure and optimize campaigns and marketing to meet business goals and targets. This role will be responsible for supporting the development of a long-term vision, and it will drive campaigns, performance, and impact of associated marketing channels. This role will partner internally with technical and data teams to ensure we maximize effectiveness of marketing programs, with an opportunity to own and drive mechanisms to measure impact and optimize customer engagement and acquisition.The role requires performance marketing experience as evidenced through data-driven executions, and you will be expected and encouraged to innovate and adapt your approach to best promote our service. This role will partner with team members including Research, Planning, and Brand Management to build a holistic approach to communicating our unique positioning in the market. Because of the opportunity to work cross-functionally, this is a position with ample scope for self-development and space to innovate.Key job responsibilitiesResponsibilities:-Identify, create and execute marketing activations and opportunistic media buys to acquire customers at scale.-Define KPIs and effectively drive CPAs towards targets.Lead detailed analyses of campaign effectiveness, including segmentation, creative targeting, and cohort analysis.-Develop, deploy, analyze, and disseminate comprehensive reporting.-Drive day-to-day channel operations in tandem with assisting in the development of the program's long-term strategy.-Coordinate with strategy, creative, and production teams to drive channel growth and to ensure campaigns are in alignment with brand positioning and long-term goals.-Serve as the subject matter expert for paid search, and overall digital marketing trends.-Working with various external stakeholders (agencies, advertising partners etc) to manage marketing operations across digital channels.-Identify process improvement and optimization opportunities to improve demand generation and engagement initiatives.-Develop and execute A/B testing plans for customer targeting and messaging to understand right mix and scale campaigns based on analyzed metrics.-Create marketing campaigns and operational processes with the goal of automation.-Develop customer insights and follow market segment trends closely to anticipate challenges and opportunities.Basic Qualifications :3+ years of marketing experienceExperience using Microsoft Excel to manipulate and analyze dataExperience building, executing and scaling cross-functional marketing programsExperience using data and metrics to measure impact and determine improvementsPreferred Qualifications :Preferred qualifications-Experience in Education/ EdTech/ Consumer Tech-Demonstrated excellent written and verbal communication skills-Demonstrated ability to thrive in ambiguous environments-Strong analytical and quantitative skills ability to use customer research, hard data and metrics to back up assumptions, generate credible forecasts, and assess the efficacy of marketing programs.-Excellent project management skills.-Ability to prioritize and multi-task multiple workstreams."
224,Sales Executive-AGRI-FIN-TRACTOR LOANS AND RETAIL(TFE)-Marketing Branches Operations,Kotak Mahindra Bank Limited,6-9 years,Not Specified,"Job Role: .Enhancement of Deposit pool from Customers .Establishing standards and delivery of service .Sale of non-deposit products. Cross selling targets progressively .Sale of MF and Insurance products .Fee Income .Branch Administration .Regulatory Compliance .Manage productivity and overall morale of branch team members .Overall responsible for break-even and P&L of branch Job Requirements: .Overall 6yrs of Banking experience out of which 3-4yrs in Retail Liabilities .Must have had Sales experience and exposure, preferably of Liabilities products .Qualifications- MBA / CA/ CAIB  .Good Leadership skills (though more tactical than strategic) .Thinker: Doer - 40:60 .In-depth understanding of financial instruments, markets and macro micro economic processes .Ability to carry along all the units involved in the customer service cycle to ensure customer DELIGHT .Liaising with product management team, marketing and other centers & verticals for new product development, service enhancements and sales initiatives."
225,Manager - Product - Housing - Product - Mumbai - Lower Parel (13th Floor) - MM *Product Mktg & Insurance*,Tata Mutual Fund,Not Specified,Not Specified,"Job DescriptionJob PurposeTo develop a brand strategy to enhance awareness and consideration for the TCHFL brand thus creating a compelling identity that mirrors the consumer needs ResponsibilitiesCore Responsibilities:Plan and implement campaigns and on ground marketing activities, including conceptualizing, designing & implementing collaterals. Design & drive various contests at group, HFL teams and channels so as to motivate teamsSupport marketing activities of field sales teams to create new brand communications and product marketing strategy.Effectively communicate sales and marketing goals across the organization and to third party agencies to ensure the efficient completion of work and that the needs of all parties are addressed.Initiate and drive cross sell initiatives within TCL/ TCHFL and synergize for One Tata themes across verticals & group companiesDesign corporates and developers offers and marketing initiatives with themPartner with the corporate marketing and PR team to constantly optimize targeting, segmentation, offers, touchpoint and campaigns"
226,Product Marketing executive,TIGI HR SOLUTION PRIVATE LIMITED,1-3 years,400000 - 500000 INR,"Job ResponsibilitiesAs Product Marketer, you will be responsible for: Develop comprehensive marketing plans for sales and marketing teams Building on product messaging that sets our product apart from competitors Create content such as case studies, videos, website copy and blog posts Maintain and manage competitive intelligence and comparisons by working with cross-functional stakeholders and executing self-lead research Communicate the value of new products and services to the sales and marketing team Assist sales on calls when appropriate to provide deeper dives into the product Develop and implement branding and promotional activities around product launch Obtain insights into customers usage of current products, untapped opportunities and buyer personas, through interviews, surveys, focus groups and sales data Test new features and share suggestions on product improvisation Requirements  Bachelor's Degree in IT, Marketing or related field 1+ year product marketing experience with demonstrated success in positioning and launching products Proven history of creating effective marketing programs Excellent written and verbal communication skills, possibly including some copywriting skills Excellent time management and project prioritization skills"
