SN,Title,Company,Experience,Salary,Description
223,Core Java Developers at Tata Consultancy Services-Pan India,TATA Consultancy Services Ltd.,3-8 years,Not Specified,job description is not available for this job
224,Java Full Stack Developers at Tata Consultancy Services_Pune,TATA Consultancy Services Ltd.,4-8 years,Not Specified,job description is not available for this job
225,Java Developer ATS 3,monsterindia.com,0-1 years,Not Specified,"The short description displayed on job titleSeeking a candidate to design, develop and debug software programs pertaining to Java-based micro services-based applications.Core banking product.Job DescriptionJob Description (IC2)Around 3-6 years of overall experienceBachelor in Computer Science preferred, but not essential.BE, BTech, MCA, or PG in Engineering or equivalent.Write server-side code for web and cloud-based applications.Technology Skills:-Core Java using Eclipse, J2EEHands-On experience in Spring Boot, better to have MicroserviceORM or JPA technologyHTML, JavaScript or JSP/JSFKnowledge of design patternsUsing Linux/Unix for developmentExposure to automated unit testing frameworks (JUNITs etc.)Conduct Quality checks (test outputs, code reviews, etc.)Knowledge of financial business processes is a plus.Passionate about programming and software development.RequirementsRequirements:Proven experience as a Java Developer or relevant role.Proficiency in English.Excellent knowledge of MS Office.Fast learning speed and a passion for JAVASelf-motivated with a results-driven approach.Aptitude in delivering attractive presentations."
226,Java Developer,Uniko Gulf Services,4-11 years,Not Specified,"Job Description :  Spring Boot Java 8, Spring Core, Spring Boot, Spring MVC, Swagger, Tomcat 8, Maven, Jenkins, SVN, GIT, Postman/Newman, RESTful Services, Containers  Microservices , Maven, Jenkins, SVN, GIT, Postman/Newman, RESTful Services, Containers  Excellent written and verbal communication skills, of course Job Roles / Responsibilities:  Spring Boot Develop/ Lead Developer with experience in application components using Spring Boot  Should possess application development experience in Java 7/8, Spring Framework, Spring Boot following industry recognized software development life cycle.  Essential skills are Java 7, Java 8, functional aspects, Spring Framework (It is important that the resources are familiar with the current Spring platform and it's capabilities), Spring Boot, Spring Integration  Spring Data, Swagger, Tomcat 8, Maven, Jenkins, SVN, Git, Postman  Knowledge of Angular/ React is good to have  Experience in GCP or similar Cloud providers"
227,Java developer,Js It Tech Solutions,4-14 years,Not Specified,"Core Java (Collections, Threading, and Networking)  RESTful Web Services  Data Structure and Algorithms, Any RDBMS, Eclipse IDE  Agile Methodology, Any of the frameworks (MVC frameworks)  Any ORM (Hibernate), Web Objects"
228,Software Engineering - Java,JP Morgan Chase & Co.,Not Specified,Not Specified,"As a member of our Software Engineering Group, we look first and foremost for people who are passionate around solving business problems through innovation and engineering practices. You'll be required to apply your depth of knowledge and expertise to all aspects of the software development lifecycle, as well as partner continuously with your many stakeholders on a daily basis to stay focused on common goals. We embrace a culture of experimentation and constantly strive for improvement and learning. You'll work in a collaborative, trusting, thought-provoking environment-one that encourages diversity of thought and creative solutions that are in the best interests of our customers globally. This role requires a wide variety of strengths and capabilities, including: BS/BA degree or equivalent experienceAdvanced knowledge of application, data, and infrastructure architecture disciplinesUnderstanding of architecture and design across all systemsWorking proficiency in developmental toolsetsKnowledge of industry-wide technology trends and best practicesAbility to work in large, collaborative teams to achieve organizational goalsPassionate about building an innovative cultureProficiency in one or more modern programming languagesUnderstanding of software skills such as business analysis, development, maintenance, and software improvement"
229,Java Full Stack Developer,HNM Solutions,8-16 years,Not Specified,"Design and development of architecture components and building blocks (back-end/front-end). Analysis of the integration of different information systems. Data analysis and data modelling. Coordination of the implementation of the technical architecture. Technical interface between the project leaders and the developers.Production of software architecture documents. Participation in technical working groups, progress meetings, and meetings with the users. Assistance during relevant parts of testing, analysis, technical documentation, deployment, evaluation, and reporting. Implementation and development of key features."
230,Software Engineer - Java,JP Morgan Chase & Co.,4-7 years,Not Specified,"As an experienced member of our Software Engineering Group, we look first and foremost for people who are passionate around solving business problems through innovation and engineering practices. You'll be required to apply your depth of knowledge and expertise to all aspects of the software development lifecycle, as well as partner continuously with your many stakeholders on a daily basis to stay focused on common goals. We embrace a culture of experimentation and constantly strive for improvement and learning. You'll work in a collaborative, trusting, thought-provoking environment-one that encourages diversity of thought and creative solutions that are in the best interests of our customers globally. Primary Skill SetMinimum 4-7 years of experience in full development lifecycle - requirements analysis, design, implementation, and testingStrong in Java 8 technologies and well versed in Java patterns.Experience on working with Maven, Junit, Postman, BDD, Jenkins and GITBitBucketHands on experience with AWS services, specifically data storage, compute, analyticsExperience using NoSQL databases such as Cassandra, DynamoDB, Elastic SearchGood communication skills.Secondary Skill SetExposure to Reactive programming.Knowledge of Agile methodology.Experience in Spark leveraging Java, PythonAWS Certification is a plusAdvanced knowledge of application, data, and infrastructure architecture disciplines"
231,Java Internship at Pune,Maxgen Technologies Private Limited,Fresher,Not Specified,"Maxgen technologies pvt ltd offering live project internship in pune. we are offering an internship in core python ,django , and machine learning. nbsp what makes us perfect nbsp    nbsp we offer live projects. nbsp we have professional staff. nbsp  nbsp we provide an assured job after the internship. nbsp we provide long time or short time internship.visit us at www.maxgentechnologies.com. nbsp call 9975064558,9099039845,9607007009 . nbsp address nbsp    509 ,5th floor pride icon near atithi veg restaurant nbsp  kharadi pune."
232,Java Full Stack Lead,IRIS software,Not Specified,Not Specified,"Job DescriptionCore Technical Skill sets: . Java 1.8 or above . HTML/CSS/Angular 5 or above . JavaScript and JQuery . Experience in any RDBMS, Oracle preferred . Willingness to learn new technologies Requirements: . Strong experience in Java 1.8 or above . Experience in developing front end screens with Angular framework . Knowledge of multiple front-end languages and libraries (e.g. HTML/ CSS, JavaScript, JSON, jQuery) . Should be able to lead small team of 3-5 developers. . Experience with Database . Ability to pick up new technologies . Willingness to learn and understand the business domain . Ability to meet client needs without sacrificing deadlines and quality . Ability to work effectively within global team . Excellent communication and teamwork skills . Great attention to detail . Analytical mind . Degree in Computer Science, Statistics or relevant field Job SummaryRole Based CompetenciesTech - Requirement GatheringBeh - AssertivenessTech - EstimationTech - High level designTech - Low level designTech - DomainTech - Code quality and coding standardsTech - Team ManagementBeh - Problem SolvingTech - Unit TestingTech - Agile MethodologyTech - Systems Design and ArchitectureBeh - CommunicationBeh - Customer OrientationBeh - CollaborationBeh - InnovationMandatory CompetenciesJava - AngularJava Fullstack - Angular 2+Java Fullstack - AngularJSJava Fullstack - HTML CSSJava Fullstack - JavascriptJava Fullstack - JqueryGood to Have Competencies"
233,Java Developer L3 1,IRIS software,Not Specified,Not Specified,"Job DescriptionCore Technical Skill sets:Experience in PL/SQL working with Oracle (70%)Java 1.8 or above (30%)Basic Unix ScriptingRequirements:Ability to pick up new technologies Willingness to learn and understand the business domainAbility to meet client needs without sacrificing deadlines and qualityAbility to work effectively within global teamExcellent communication and teamwork skillsGreat attention to detailAnalytical mindDegree in Computer Science, Statistics or relevant fieldGood to have:AWS Experience Job SummaryRole Based CompetenciesTech - Requirement GatheringBeh - AssertivenessTech - EstimationTech - High level designTech - Low level designTech - DomainTech - Code quality and coding standardsTech - Team ManagementBeh - Problem SolvingTech - Unit TestingTech - Agile MethodologyTech - Systems Design and ArchitectureBeh - CommunicationBeh - Customer OrientationBeh - CollaborationBeh - InnovationMandatory CompetenciesDatabase - PL SQLJava - AngularJava - Core JAVAJava - SQLGood to Have Competencies"
234,Wanted Java Offline Trainer,Fazo Software,3-7 years,Not Specified,"We are looking for a Part-time Java trainer. Location: Chennai  Work type: Part-time  Mode: Offline  Working Hours: 1 -3 hours per dayJOB DESCRIPTIONS:- 	Must have powerful concepts of the Software development process 	Must have hands-on and training experience on Core Java 8, Advanced Java, Java Script, HTML, CSS, Web Architecture, Database Storage, HTTP & Rest, 	C# & C++ or any backend language like Python preferred  	Should be good in Operating systems GNU/Linux, Network fundamentals, 	Must know MS Office (Excel/ Word/ PowerPoint) 	Must know about NetBeans/ Eclipse or any other IDE.  	Should know of any of the Unit Testing tools. 	Self-Motivated and passionate about technology  	Excellent analytical and logical skills and team player 	Must have exceptional Communication Skills/ Presentation SkillsRoles & Responsibilities: 	Must be able to train students on Real - Time Projects 	Must have strong Experience in Development	Collect training materials and plan activities 	Conducts skill assessment whenever required. Regards,HR Recruiter- Tamil Selvi             6374808456( Whats app your CV)"
235,Java Developer ATS 2,monsterindia.com,0-1 years,Not Specified,"The short description displayed on job titleSeeking a candidate to design, develop and debug software programs pertaining to Java-based micro services-based applications.Core banking product.Job DescriptionJob Description (IC2)Around 3-6 years of overall experienceBachelor in Computer Science preferred, but not essential.BE, BTech, MCA, or PG in Engineering or equivalent.Write server-side code for web and cloud-based applications.Technology Skills:-Core Java using Eclipse, J2EEHands-On experience in Spring Boot, better to have MicroserviceORM or JPA technologyHTML, JavaScript or JSP/JSFKnowledge of design patternsUsing Linux/Unix for developmentExposure to automated unit testing frameworks (JUNITs etc.)Conduct Quality checks (test outputs, code reviews, etc.)Knowledge of financial business processes is a plus.Passionate about programming and software development.RequirementsRequirements:Proven experience as a Java Developer or relevant role.Proficiency in English.Excellent knowledge of MS Office.Fast learning speed and a passion for JAVASelf-motivated with a results-driven approach.Aptitude in delivering attractive presentations."
236,Java Developer,Larsen & Toubro Infotech Limited,3-5 years,Not Specified,Requirement Skills & JD 1.Hands On Development Experience Range 3-5yrs with Technical & Soft Skills 2. Core Java has to be competent 3. Restful API development should be competent 4. Spring MVC / Spring Boot 5.Hibernate / JPA / ORM should be competent 6. Agile Methodologies should be above average 7. CI / CD should be competent 8.Very good Analytical skills & Quick learnerKindly share updated Profile : [Confidential Information]
237,Java Developer,Prodesign Technologies India Private Limited,3-8 years,Not Specified,"A bachelor's degree in a technical discipline or equivalent experience in IT industry - Masterful and hands-on experience using JAVA, Spring boot, REST, Microservices, Spring data JPA, Liquibase, Spring security, Maven or Gradle, Spring MVC or Jersey - Ability to read, review, and author UML based software models. - Having a hands on SPA experience in react.js or angular js is a definite plus - Experience in guiding a team of developers from project initiation through deployment - A current portfolio demonstrating expertise in executing technical deep-dives on software design,code, and test artifacts - Ability to convert business requirements into technical specifications and designs as well as estimate the amount of effort necessary to complete the tasks - Strong Experience leveraging design patterns and Object Oriented Programming methodologies in application development - Experience with various development methodologies (e.g. Agile, Scrum, kanban, waterfall, etc.) - Experience is crafting detailed design specifications as well as test plans for unit and integration testing - Reverse engineering and documentation of existing application code where applicable - Experience with utilizing software development tools and best practices, i.e. Spring, Eclipse,Jenkins, TDD, Unit Testing, Code Coverage, secure code analysis, Source Code Management,Continuous integration, etc. - Experience in Writing the Database queries"
238,Senior Developer Java- Pune - Officer/C11 (R22052241),Citi,6-9 years,Not Specified,"The Applications Development Intermediate Programmer Analyst is an intermediate level position responsible for participation in the establishment and implementation of new or revised application systems and programs in coordination with the Technology team. The overall objective of this role is to contribute to applications systems analysis and programming activities.Responsibilities:Ownership and responsibility for end-to-end design and development, testing, release of key componentsEnsure process compliance and manage expectations of the leadershipActively participate in brainstorming session and provide solid inputs to the teamCreate design document, test, release plansEnsure best practices are followedOverall 6+ years of experience in application design, development and coding world class software with 4+ years of experience using Java/JEE, RDBMS.Strong technical expertise on below areas:Java/JEERDBMS, SQL, PL/SQLSpring BootMicro services and Docker ContainerizationCI/CD tools along with DVCS e.g. Git/Jenkins etc.Build tools like MavenStrong debugging skillsTest driven developmentExposure to Data Grid and Compute Grid architectureKnowledge of Hadoop ecosystem, Spark will be an added advantageKnowledge of container management tools e.g. kubernettes and openshift will be an added advantageExperience in NoSQL databases like MongoDB will be an added advantageQualifications:6+ years of relevant experience in the Financial Service industryIntermediate level experience in Applications Development roleConsistently demonstrates clear and concise written and verbal communicationDemonstrated problem-solving and decision-making skillsAbility to work under pressure and manage deadlines or unexpected changes in expectations or requirementsEducation:First class degree with excellent academic qualifications. B.Tech. in Comp science, IT, or other engineering disciplines from a reputed institute with relevant work experience-------------------------------------------------Job Family Group: Technology-------------------------------------------------Job Family:Applications Development------------------------------------------------------Time Type:Full time------------------------------------------------------Citi is an equal opportunity and affirmative action employer.Qualified applicants will receive consideration without regard to their race, color, religion, sex, sexual orientation, gender identity, national origin, disability, or status as a protected veteran.Citigroup Inc. and its subsidiaries (Citi) invite all qualified interested applicants to apply for career opportunities. If you are a person with a disability and need a reasonable accommodation to use our search tools and/or apply for a career opportunity review .View the  poster. View the .View the .View the"
239,Senior Developer Java- Pune - Officer/C11 (R22052240),Citi,6-9 years,Not Specified,"The Applications Development Intermediate Programmer Analyst is an intermediate level position responsible for participation in the establishment and implementation of new or revised application systems and programs in coordination with the Technology team. The overall objective of this role is to contribute to applications systems analysis and programming activities.Responsibilities:Ownership and responsibility for end-to-end design and development, testing, release of key componentsEnsure process compliance and manage expectations of the leadershipActively participate in brainstorming session and provide solid inputs to the teamCreate design document, test, release plansEnsure best practices are followedOverall 6+ years of experience in application design, development and coding world class software with 4+ years of experience using Java/JEE, RDBMS.Strong technical expertise on below areas:Java/JEERDBMS, SQL, PL/SQLSpring BootMicro services and Docker ContainerizationCI/CD tools along with DVCS e.g. Git/Jenkins etc.Build tools like MavenStrong debugging skillsTest driven developmentExposure to Data Grid and Compute Grid architectureKnowledge of Hadoop ecosystem, Spark will be an added advantageKnowledge of container management tools e.g. kubernettes and openshift will be an added advantageExperience in NoSQL databases like MongoDB will be an added advantageQualifications:6+ years of relevant experience in the Financial Service industryIntermediate level experience in Applications Development roleConsistently demonstrates clear and concise written and verbal communicationDemonstrated problem-solving and decision-making skillsAbility to work under pressure and manage deadlines or unexpected changes in expectations or requirementsEducation:First class degree with excellent academic qualifications. B.Tech. in Comp science, IT, or other engineering disciplines from a reputed institute with relevant work experience-------------------------------------------------Job Family Group: Technology-------------------------------------------------Job Family:Applications Development------------------------------------------------------Time Type:Full time------------------------------------------------------Citi is an equal opportunity and affirmative action employer.Qualified applicants will receive consideration without regard to their race, color, religion, sex, sexual orientation, gender identity, national origin, disability, or status as a protected veteran.Citigroup Inc. and its subsidiaries (Citi) invite all qualified interested applicants to apply for career opportunities. If you are a person with a disability and need a reasonable accommodation to use our search tools and/or apply for a career opportunity review .View the  poster. View the .View the .View the"
240,Senior Developer Java- Pune - Officer/C11 (R22052242),Citi,6-9 years,Not Specified,"The Applications Development Intermediate Programmer Analyst is an intermediate level position responsible for participation in the establishment and implementation of new or revised application systems and programs in coordination with the Technology team. The overall objective of this role is to contribute to applications systems analysis and programming activities.Responsibilities:Ownership and responsibility for end-to-end design and development, testing, release of key componentsEnsure process compliance and manage expectations of the leadershipActively participate in brainstorming session and provide solid inputs to the teamCreate design document, test, release plansEnsure best practices are followedOverall 6+ years of experience in application design, development and coding world class software with 4+ years of experience using Java/JEE, RDBMS.Strong technical expertise on below areas:Java/JEERDBMS, SQL, PL/SQLSpring BootMicro services and Docker ContainerizationCI/CD tools along with DVCS e.g. Git/Jenkins etc.Build tools like MavenStrong debugging skillsTest driven developmentExposure to Data Grid and Compute Grid architectureKnowledge of Hadoop ecosystem, Spark will be an added advantageKnowledge of container management tools e.g. kubernettes and openshift will be an added advantageExperience in NoSQL databases like MongoDB will be an added advantageQualifications:6+ years of relevant experience in the Financial Service industryIntermediate level experience in Applications Development roleConsistently demonstrates clear and concise written and verbal communicationDemonstrated problem-solving and decision-making skillsAbility to work under pressure and manage deadlines or unexpected changes in expectations or requirementsEducation:First class degree with excellent academic qualifications. B.Tech. in Comp science, IT, or other engineering disciplines from a reputed institute with relevant work experience-------------------------------------------------Job Family Group: Technology-------------------------------------------------Job Family:Applications Development------------------------------------------------------Time Type:Full time------------------------------------------------------Citi is an equal opportunity and affirmative action employer.Qualified applicants will receive consideration without regard to their race, color, religion, sex, sexual orientation, gender identity, national origin, disability, or status as a protected veteran.Citigroup Inc. and its subsidiaries (Citi) invite all qualified interested applicants to apply for career opportunities. If you are a person with a disability and need a reasonable accommodation to use our search tools and/or apply for a career opportunity review .View the  poster. View the .View the .View the"
241,"Sr Developer Java, Spring-boot, CPB Investments",Citi,5-8 years,Not Specified,"The Applications Development Intermediate Programmer Analyst is an intermediate level position responsible for participation in the establishment and implementation of new or revised application systems and programs in coordination with the Technology team. The overall objective of this role is to contribute to applications systems analysis and programming activities.Responsibilities:Understand requirements from both business as well as technology clients - offering timely solutions developing, testing, and implementing these solutionsContribute to the development of the next-gen Capital Markets Tech landscape for the competitive advantage, Supporting and enhancing the existing applicationsInteract with the Testers, development team and other stakeholders to provide coordination for all special (post-production validation, etc.) testing activitiesProvide L3 support to the business from a development perspectiveTechnical Skills:Strong Java 8, J2EE SOA, Spring MVC, Spring Boot and UnixMicroservices leveraging Spring Boot and Drools rules engineMessaging and caching technologies (Solace/Kafka, Redis, MQ)Web UI technologies Angular-8Database Programming (Oracle, DB2)Soft Skills:Strong communication skillsTeam player, CollaborativeAbility to work under aggressive timelinesPersistence - ability to get things doneExperience or interest in Agile developmentMultitasking on a number of projects in parallelInnovative challenges the status quoCompetencies:Experience with capital market products (Fixed Income, FX, equities, Structured notes)Ability to own and drive tasks/assignments while collaborating with peers and other Technology teamsBalancing fast time to market (client delivery) with proper Governance, Compliance, and Audit mandatesAbility to work closely with teams across the globe for project development and deliveryQualifications:5-8 years of relevant experience in Apps Development or systems analysis roleExtensive experience system analysis and in programming of software applicationsSubject Matter Expert (SME) in at least one area of Applications DevelopmentAbility to adjust priorities quickly as circumstances dictateConsistently demonstrates clear and concise written and verbal communicationEducation:Bachelor's degree/University degree or equivalent experienceMaster's degree preferredThis job description provides a high-level review of the types of work performed. Other job-related duties may be assigned as required.-------------------------------------------------Job Family Group: Technology-------------------------------------------------Job Family:Applications Development------------------------------------------------------Time Type:------------------------------------------------------Citi is an equal opportunity and affirmative action employer.Qualified applicants will receive consideration without regard to their race, color, religion, sex, sexual orientation, gender identity, national origin, disability, or status as a protected veteran.Citigroup Inc. and its subsidiaries (Citi) invite all qualified interested applicants to apply for career opportunities. If you are a person with a disability and need a reasonable accommodation to use our search tools and/or apply for a career opportunity review .View the  poster. View the .View the .View the"
242,Java Standard Edition Software Product Development Lead,Accenture,8-10 years,Not Specified,job description is not available for this job
243,"Software Principal Engineer-Java Spring, Microservices,, Kafka",DELL,8-10 years,Not Specified,"Job Description :Software Principal EngineerThe Software Engineering team delivers next-generation application enhancements and new products for a changing world. Working at the cutting edge, we design and develop software for platforms, peripherals, applications and diagnostics - all with the most advanced technologies, tools, software engineering methodologies and the collaboration of internal and external partners.Join us as aSoftware Principal Engineeron ourApex Central Engineering teaminBangaloreto do the best work of your career and make a profound social impact.What you'll achieveAs a Software Principal Engineer, you will help transform the ways we engage with our customers. Project APEX is defining the future of Dell Technologies with various offers across on premise, multi-cloud and hybrid cloud platforms. As part of this Engineering team, you will develop features to deliver the experiences and outcomes to our customers. Bring your passion and dedication to work with an amazing team to quickly turn ideas into great product.You will:Work with a global cross-functional engineering team to deliver high quality featuresTake part of full feature development lifecycle including design, development, test, deployment to productionFollow Agile methodology to incrementally deliver features to productionEvaluate new technologies and approaches to streamline tooling, developmentTake the first step towards your dream careerEvery Dell Technologies team member brings something unique to the table. Here's what we are looking for with this role:Essential Requirements8-10 years of related experience with a Bachelor's degree in Computer Science, or 6-8 years with a Master's degree or equivalent work experienceExperience in programming and scripting using languages such as Java, spring Framework, Golang and any other automation tools. Experience with REST APIs and messaging systems like MQTT, RabbitMQ, KafkaHands-on working experience of cloud-native/cloud authentication mechanisms (e.g., OAuth, OpenID Connect, SAML (Security Assertion Markup Language)Experience with cloud platforms or platform as a service such as Kubernetes, Cloud Foundry, Azure, AWSExperience in developing, deploying, and integrating software solutions using modern techniques such as CICD, TDD etc.Desirable RequirementsCritical thinking skills and the ability to think beyond conventional approaches to solving problems in a fast-paced environment. Strong problem-solving skills and Agility to adapt to technologies and processes quicklyKnowledge of distributed systems, networking, and database fundamentals. Knowledge or Experience with VMware/Hyper-V, Kubernetes, and container-based environmentsHere's our story now tell us yoursDell Technologies helps organizations and individuals build a brighter digital tomorrow. Our company is made up of more than 150,000 people, located in over 180 locations around the world. We're proud to be a diverse and inclusive team and have an endless passion for our mission to drive human progress.What's most important to us is that you are respected, feel like you can be yourself and have the opportunity to do the best work of your life -- while still having a life. We offer excellent benefits, bonus programs, flexible work arrangements, a variety of career development opportunities, employee resource groups, and much more.We started with computers, but we didn't stop there. We are helping customers move into the future with multi-cloud, AI and machine learning through the most innovative technology and services portfolio forthe data era. Join us and become a part of what's next in technology, starting today.Application Closing date:20th Sep 22You can also learn more about us by reading our latest Diversity and Inclusion Report andourplantomake the world a better place by 2030.Dell is committed to the principle of equal employment opportunity for all employees and to providing employees with a work environment free of discrimination and harassment. All employment decisions at Dell are based on business needs, job requirements and individual qualifications, without regard to race, color, religion or belief, national, social or ethnic origin, sex (including pregnancy), age, physical, mental or sensory disability, HIV Status, sexual orientation, gender identity and/or expression, marital, civil union or domestic partnership status, past or present military service, family medical history or genetic information, family or parental status, or any other status protected by the laws or regulations in the locations where we operate. Dell will not tolerate discrimination or harassment based on any of these characteristics. Dell encourages applicants of all ages. Read the full Employment Opportunity Policy."
244,"Sr Developer Java, Spring-boot, CPB Investments",Citi,5-8 years,Not Specified,"The Applications Development Intermediate Programmer Analyst is an intermediate level position responsible for participation in the establishment and implementation of new or revised application systems and programs in coordination with the Technology team. The overall objective of this role is to contribute to applications systems analysis and programming activities.Responsibilities:Understand requirements from both business as well as technology clients - offering timely solutions developing, testing, and implementing these solutionsContribute to the development of the next-gen Capital Markets Tech landscape for the competitive advantage, Supporting and enhancing the existing applicationsInteract with the Testers, development team and other stakeholders to provide coordination for all special (post-production validation, etc.) testing activitiesProvide L3 support to the business from a development perspectiveTechnical Skills:Strong Java 8, J2EE SOA, Spring MVC, Spring Boot and UnixMicroservices leveraging Spring Boot and Drools rules engineMessaging and caching technologies (Solace/Kafka, Redis, MQ)Web UI technologies Angular-8Database Programming (Oracle, DB2)Soft Skills:Strong communication skillsTeam player, CollaborativeAbility to work under aggressive timelinesPersistence - ability to get things doneExperience or interest in Agile developmentMultitasking on a number of projects in parallelInnovative challenges the status quoCompetencies:Experience with capital market products (Fixed Income, FX, equities, Structured notes)Ability to own and drive tasks/assignments while collaborating with peers and other Technology teamsBalancing fast time to market (client delivery) with proper Governance, Compliance, and Audit mandatesAbility to work closely with teams across the globe for project development and deliveryQualifications:5-8 years of relevant experience in Apps Development or systems analysis roleExtensive experience system analysis and in programming of software applicationsSubject Matter Expert (SME) in at least one area of Applications DevelopmentAbility to adjust priorities quickly as circumstances dictateConsistently demonstrates clear and concise written and verbal communicationEducation:Bachelor's degree/University degree or equivalent experienceMaster's degree preferredThis job description provides a high-level review of the types of work performed. Other job-related duties may be assigned as required.-------------------------------------------------Job Family Group: Technology-------------------------------------------------Job Family:Applications Development------------------------------------------------------Time Type:------------------------------------------------------Citi is an equal opportunity and affirmative action employer.Qualified applicants will receive consideration without regard to their race, color, religion, sex, sexual orientation, gender identity, national origin, disability, or status as a protected veteran.Citigroup Inc. and its subsidiaries (Citi) invite all qualified interested applicants to apply for career opportunities. If you are a person with a disability and need a reasonable accommodation to use our search tools and/or apply for a career opportunity review .View the  poster. View the .View the .View the"
245,Lead Software Engineer/Sr Java Developer,Blue Yonder,5-8 years,Not Specified,"Consistently delivers solid quality in both design and implementation and helps the team shape what is built how, in particular:Develops quality software (including effective test code) according to clean code principles and JDA standards.Provides input for the prioritization of issues in the backlog and autonomously pulls issues or supports other team members as appropriate.Participates in team activities such as backlog grooming, planning, daily stand-ups, and retrospectives.Translates business requirements to user stories and actively seeks feedback by the stakeholders.Takes the lead in designs of individual stories and translates the design to subtasks.Considers aspects of information security while coding and reviewing other's code.Keeps up to date with technology and researches latest trends in the industry.Actively shapes team vision and helps shape the team roadmap towards achieving it.Additions for service-delivering teamsRaises and resolves operational concerns during design phases.Produces actionable user stories to relieve operational pain.Plans and performs more complex changes and manages stakeholder expectations.Seeks out the root cause of incidents and inspires improvements in a blameless fashion.Strives to replace service requests with self-service functionality and automation.Diligently collaborates with stakeholders to optimize their choice of service and service usage to minimize costs for derived products.Experience : 5 - 8yrsSecondary Duties and ResponsibilitiesLeads by example.Becomes a subject matter expert in one or more product areas.Understands functional and technical requirements of software components.Actively provides feedback during code reviews.Onboards new members to the team and helps develop junior engineers.Participates in team hiring activities.Feeds larger refactoring opportunities into the team's backlog.Evolves the team's continuous integration pipeline and fixes broken builds.Performs benchmark analyses, identifies hot spots, and derives appropriate measures to improve performance.Develops prototypes and proofs of principles for innovative features.Reflects on alignment of team vision with company vision.Has a deep understanding of their team's problem domain.Clearly understands and communicates the impact of changes in the team's deliverables on other teams and customers.Timely and proactively communicates impediments to commitments and helps others to overcome theirs.Our ValuesIf you want to know the heart of a company, take a look at their values. Ours unite us. They are what drive our success - and the success of our customers. Does your heart beat like ours Find out here:  is our strategy for fostering an inclusive environment we can be proud of. Check out Blue Yonder's inaugural which outlines our commitment to change, and our celebrating the differences in all of us in the words of some of our associates from around the world.All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability or protected veteran status."
246,Insurance Enabling Technologies - Java - Senior Associate - Bangalore,PwC,7-9 years,Not Specified,"Line of ServiceAdvisoryIndustry/SectorInsuranceSpecialismFunctional & Industry AppsManagement LevelSenior AssociateJob Description & SummaryA career in our Advisory Acceleration Centre is the natural extension of PwC's leading class global delivery capabilities. We provide premium, cost effective, high quality services that support process quality and delivery capability in support for client engagements.To really stand out and make us fit for the future in a constantly changing world, each and every one of us at PwC needs to be an authentic and inclusive leader, at all grades/levels and in all lines of service. To help us achieve this we have the PwC Professional our global leadership development framework. It gives us a single set of expectations across our lines, geographies and career paths, and provides transparency on the skills we need as individuals to be successful and progress in our careers, now and in the future.As a Senior Associate, you'll work as part of a team of problem solvers, helping to solve complex business issues from strategy to execution. PwC Professional skills and responsibilities for this management level include but are not limited to:Use feedback and reflection to develop self awareness, personal strengths and address development areas.Delegate to others to provide stretch opportunities and coach to help deliver results.Develop new ideas and propose innovative solutions to problems.Use a broad range of tools and techniques to extract insights from from current trends in business area.Review your work and that of others for quality, accuracy and relevance.Share relevant thought leadership.Use straightforward communication, in a structured way, when influencing others.Able to read situations and modify behavior to build quality, diverse relationships.Uphold the firm's code of ethics and business conduct.Additional Job DescriptionEdu qualifications: BE / B Tech / MCA/ MTechExp: 7 to 9yrsMust have:. CoreJava,J2EE. Frameworks - Spring, Hibernate, Junit. REST / SOAP Web Services Implementation. Micro-services experience. SQL and exposure to Oracle or MySql or SQLServer or any standard RDBMS. Scrum or SAFe or other Agile delivery ways. Excellent communication skills (verbal and written), good interpersonal skills, ability tounderstand/expand requirements & technical specsGood to have:. Spring Webflow and JSF. NoSQL databases such as Cassandra. Jenkins, Maven, Gradle and Git. Good Knowledge of Design Patterns. JBoss, WebSphere, Weblogic, Apache/Tomcat. Worked on Agile Projects with Test Driven Development approach with understandingof Scrum practices. Ability to work independently with less or no supervision. Experience inInsurance domain would be big advantageEducation (if blank, degree and/or field of study not specified)Degrees/Field of Study required:Degrees/Field of Study preferred:Certifications (if blank, certifications not specified)Required SkillsOptional SkillsDesired Languages (If blank, desired languages not specified)Travel RequirementsNot SpecifiedAvailable for Work Visa SponsorshipNoGovernment Clearance RequiredNo"
