SN,Title,Company,Experience,Salary,Description
189,DG - Process Developer - OTC (Collections),Genpact,Not Specified,Not Specified,"With a startup spirit and 90,000+ curious and courageous minds, we have the expertise to go deep with the world&rsquos biggest brands&mdashand we have fun doing it. Now, we&rsquore calling all you rule-breakers and risk-takers who see the world differently, and are bold enough to reinvent it. Come, transform with us.Are you the one we are looking forWe are inviting applications for the role of a PD, OTC Collections If you're a working professional in OTC domain who have worked on SAP ERP- preferably in collections management and have a deep understanding of upstream and downstream of Collection/Exceptions, we're looking forward to interact and discuss this opportunity with you.ResponsibilitiesYou shall be responsible for collection on past due invoices & invalid deductions on allocated portfolios via Email, phone calls etc.Responsible to respond to email /phone queries related to disputed invoiceResearch and analyze the disputes/deductions in ERPFollow-up with various departments to get supporting documents/ info for dispute/deductions resolutionFind opportunities and recommend solutions for process and automation improvementsDaily reporting of individual portfolios to track and monitor the past duesYou should implement collections strategy to reduce the past due Research and resolve issues in a manner to expedite all cases in order to avoid any adverse customer impactYou are a phenomenal teammate to process any adhoc request in a timely manner.Deliver quality customer service by researching and responding to all internal & external partners inquiries quickly, effectively and expertlyCall out problems to senior staff members and or management as appropriate.Qualifications we seek in you!Minimum qualificationsGraduation in any streamYou are excellent in interpersonal skillsYou have Meaningful work experiencePreferred QualificationsPrior collections management experience shall be an added advantageGenpact is an Equal Opportunity Employer and considers applicants for all positions without regard to race, color, religion or belief, sex, age, national origin, citizenship status, marital status, military/veteran status, genetic information, sexual orientation, gender identity, physical or mental disability or any other characteristic protected by applicable laws. Genpact is committed to creating a dynamic work environment that values diversity and inclusion, respect and integrity, customer focus, and innovation. For more information, visit www.genpact.com. Follow us on Twitter, Facebook, LinkedIn, and YouTube."
190,PD - Claims,Genpact,Not Specified,Not Specified,"With a startup spirit and 90,000+ curious and courageous minds, we have the expertise to go deep with the world&rsquos biggest brands&mdashand we have fun doing it. Now, we&rsquore calling all you rule-breakers and risk-takers who see the world differently, and are bold enough to reinvent it. Come, transform with us.We are inviting applications for the role of PD, Insurance Claims ProcessingIn this role, you will be responsible for the function of the position, which is to transcribe inventories into Excel sheets while researching the Like, Kind, Quality of replacements and the understanding of product categories in a time sensitive manner. This position is responsible for accuracy, efficiency and retrieval of processed data.. Transaction processing for Insurance Claims process. Transaction processing for Claims Support Teams.. Client interactions via trainings, conference calls, emails etc.. Manage MIS activities and data collation. Work towards driving process improvements and initiatives. Experience in Claims Background preferably in Commercial Lines of business in the US/UK market. Knowledge of Insurance and Reinsurance domain along with Claims knowledge preferred. Should know functioning of Broker and Underwriters. Qualifications we seek in you. Minimum qualifications. Any Graduate except Technical. Insurance domain certification will be an added advantage. Preferred qualifications. Claims processing knowledge with Insurance/ Reinsurance Domain awareness. Good Communication Skills. Good working knowledge of MS Office. London Insurance market knowledge will be more preferable.Genpact is an Equal Opportunity Employer and considers applicants for all positions without regard to race, color, religion or belief, sex, age, national origin, citizenship status, marital status, military/veteran status, genetic information, sexual orientation, gender identity, physical or mental disability or any other characteristic protected by applicable laws. Genpact is committed to creating a dynamic work environment that values diversity and inclusion, respect and integrity, customer focus, and innovation. For more information, visit www.genpact.com. Follow us on Twitter, Facebook, LinkedIn, and YouTube."
191,MT - Order Management,Genpact,Not Specified,Not Specified,"With a startup spirit and 90,000+ curious and courageous minds, we have the expertise to go deep with the world&rsquos biggest brands&mdashand we have fun doing it. Now, we&rsquore calling all you rule-breakers and risk-takers who see the world differently, and are bold enough to reinvent it. Come, transform with us.Are you the one we are looking forWe are inviting applications for the role of MT, Order ManagementIn this role, you are expected to have good knowledge of order management cycle and will be responsible to creating the order, maintain and identify the errors. We are looking for some who should be open to work in any shift as per the business requirement.ResponsibilitiesThe Role demands for a highly qualified professional who can provide guidance to direct reports typically comprising of first line managers and supervisors. Senior Manager will be responsible for all the activities related to Checking various sources of PO inflow (EDI queue, Fax / email inbox) periodicallyEntering orders in the business ERP within given TATCreating delivery note on sales orders in a timely fashion, to ensure products allocationCoordinating with shipping facilities to get the product shipped to customerCoordinating with carrier team to obtain periodic status of the load (pickup / in transit / delivery)Coordinating with demand control team to obtain availability dates of short / unavailable items on customer&rsquos orderCoordinating with customers to obtain substitutes (replacement items) of unavailable items, and share availability dates Order track and trace when shipped out of the shipping facility, and share real time updates with the customerCreating credit and debit memos in the event of under / over shipment on sales orderCommunicating with customers about various process updates such as  Analyzing order trend of customer and raise flag if variation experiencedWork as a team to process any adhoc request promptlyDeliver quality customer service by researching and responding to all internal & external stakeholders inquiries quickly, effectively and professionallyAbility to analyze and resolve problems before escalating to the next level.QualificationsMinimum QualificationsBCOM/ MCOM/ MBA/ BBA or any relevant qualification OTC domain and worked on SAP ERP- preferably Order MgmtStrong order management skills Experience in balancing customer facing role and work assessments.Self-starter and have analytical, problem solving skillsPreferred qualifications Able to nurture robust working relationships with the team, peers and clients, scheduling flexibility requiredOverall candidate should have problem solving, macro-level research and analytics approach and good in numbers deduction processGood people and customer handling skills.Effective communication and interpersonal skill.Genpact is an Equal Opportunity Employer and considers applicants for all positions without regard to race, color, religion or belief, sex, age, national origin, citizenship status, marital status, military/veteran status, genetic information, sexual orientation, gender identity, physical or mental disability or any other characteristic protected by applicable laws. Genpact is committed to creating a dynamic work environment that values diversity and inclusion, respect and integrity, customer focus, and innovation. For more information, visit www.genpact.com. Follow us on Twitter, Facebook, LinkedIn, and YouTube."
192,Assistant Manager -  Sourcing %26 Procurement,Genpact,Not Specified,Not Specified,"With a startup spirit and 90,000+ curious and courageous minds, we have the expertise to go deep with the world&rsquos biggest brands&mdashand we have fun doing it. Now, we&rsquore calling all you rule-breakers and risk-takers who see the world differently, and are bold enough to reinvent it. Come, transform with us.Are you the one we are looking forWe are inviting applications for the role of Assistant Manager, Sourcing & Procurement You should've proficient knowledge of the commodities for which the RFQ&rsquos have to be floated are for valves, instrumentations, skids, metals, fabrications, service equipment (Crane, Sandblasting, NDT etc.), pumps, actuators etc.Responsibilities:In this role, you will be responsible toBuild RFQ packages for Manufacturing parts across various commodities based on production / project requirements and timelines by collecting significant details like Approved Vendor list, drawings, specifications, checklists etc.You should setup and run eRFX events using tools like Arriba including reverse auctions if requiredYou should send RFQ packages to various suppliers in their respective regions or even globally.You should understand queries from Suppliers and coordinate with relevant partners to provide timely clarifications / resolution to suppliers.Post receipt of a response to validate responses for completeness and identify variances if any and resolve.Preliminary Bid Analysis and submit quote comparison report to partnersProvide recommendations and alternate bid strategy if any for effective price negotiation.Negotiate with the respective suppliers on price, delivery etc.Award contract and communicate with Suppliers and relevant partnersYou should update necessary systems to enable PO generation.Qualifications we seek in you!Minimum QualificationsGraduate in any disciplineRelevant sourcing experience especially in the Power, Aviation, Automobile industryYou should have excellent negotiation skillsproficient knowledge of global supplier base supplying valves, instruments, industrial raw materials etc.Preferred QualificationsElectrical Engineer, Industrial Engineer or Mechanical EngineerProficient knowledge of English - Any knowledge of a foreign language is a bonusPreferable to have practical knowledge of Ariba e-Procurement toolSourcing specific certifications like CPM, SPSM is a plus. Genpact is an Equal Opportunity Employer and considers applicants for all positions without regard to race, color, religion or belief, sex, age, national origin, citizenship status, marital status, military/veteran status, genetic information, sexual orientation, gender identity, physical or mental disability or any other characteristic protected by applicable laws. Genpact is committed to creating a dynamic work environment that values diversity and inclusion, respect and integrity, customer focus, and innovation. For more information, visit www.genpact.com. Follow us on Twitter, Facebook, LinkedIn, and YouTube."
193,Manager - Compliance Trainer,Genpact,Not Specified,Not Specified,"With a startup spirit and 90,000+ curious and courageous minds, we have the expertise to go deep with the world&rsquos biggest brands&mdashand we have fun doing it. Now, we&rsquore calling all you rule-breakers and risk-takers who see the world differently, and are bold enough to reinvent it. Come, transform with us.AML/KYC TrainerInviting applications for the role of Manager, Compliance TrainerIn this role, the shortlisted candidate will be responsible for evaluating needs, current practices, creating and delivering a training development plan complete with materials, tutorials, instructions, and learning resources including classroom / virtual training, webinars, and online modules!The ideal candidate will be a confident and enthusiastic public speaker who is knowledgeable about the latest tools and resources needed to improve employee learning and performance. The candidate should have extensive knowledge of banking services and AML / KYC procedures, policies to facilitate training! Responsibilties:Maintain and update compliance training program and supervise attendance and completion of the BSA AML training by attendees as per requirementAssess training needs, ensure that compliance policies, procedures, and desktop references, accurately reflect current laws, rules, other regulatory requirementsCreate training strategies, initiatives, and materials as per the current and emerging requirement and amendments there-of. Coordinate compliance training and awareness campaign to educate resources and trainee's on compliance and regulatory risk exposures, policies, emerging trends, and standard methodologies on mitigating BSA AML compliance and regulatory risksTrack and report the progress of the trainee's on compliance training activities including certification of completion and reporting of non-training or failure to complete trainingEstablish, maintain effective working relationships and communication with the operations team, management teamMaintain a database of all training materialsCoordinate, schedule, communicate and facilitate new hire orientation Training methods will include classroom, virtual training and on demand trainingTrack and compile training delivered by job function and provide summary to leadership teamReview employee performance and learningEnsure fully well versed with BSA compliance by reading and being familiar with the BSA/AML program/policy following all BSA/AML/OFAC policies and proceduresQualifications and SkillsGraduate Relevant experience as a trainer, corporate training specialist, or related positionRelevant experience of AML/KYC operations experienceProficient computer skills, Microsoft Office Suite (Word, PowerPoint, Outlook, and Excel), and instructional softwareStrong project management skills with the ability to supervise multiple projectsGood interpersonal skills and communication with all levels of managementAble to multitask, prioritize, and manage time efficientlyExcellent verbal and written communication skillsGenpact is an Equal Opportunity Employer and considers applicants for all positions without regard to race, color, religion or belief, sex, age, national origin, citizenship status, marital status, military/veteran status, genetic information, sexual orientation, gender identity, physical or mental disability or any other characteristic protected by applicable laws. Genpact is committed to creating a dynamic work environment that values diversity and inclusion, respect and integrity, customer focus, and innovation. For more information, visit www.genpact.com. Follow us on Twitter, Facebook, LinkedIn, and YouTube."
194,BA - Visualization,Genpact,Not Specified,Not Specified,"With a startup spirit and 90,000+ curious and courageous minds, we have the expertise to go deep with the world&rsquos biggest brands&mdashand we have fun doing it. Now, we&rsquore calling all you rule-breakers and risk-takers who see the world differently and are bold enough to reinvent it. Come, transform with us.Are you the one we are looking forInviting applications for the role of BA, Data Analyst.In this role the individual will be responsible working with client internal departments owner to understand the challenges and scope out the needed metrics to track performance of the unit. Should be able to clearly capture the scope and As part of this role, You should be able to understand the data structure and involve in developing SQL codes/Packages/tabular models to store, sort, and retrieve data and build visualization on top of it using Tableau. The specific SQL needs can vary based on the organization and application, but the ability to write and optimize these codes is essential in this role. The key success of this role will be in gathering requirements and specifications from the end-users and understanding how the database and its information will be usedResponsibilities. Designing, developing, and managing BI solutions. Craft and execute SQL queries on data using MSBI tools (SSIS, SSAS, SSRS) as and when needed. Draw and customize different reports, analyses, and visualizations using MSBI tools for projects. Collection of data from various sources, storage in the data warehouse, and designing database solutions like OLAP cubes. Building the OLAP Cube based on the Dimension, Facts using SQL Server Analysis. Designing and Implementing the ETL for history load/Incremental loading of data using. Manage, closely monitor MSBI tools, inspecting them for bugs and debugging them where necessary to improve their performance. Create new SSIS package to extract date from legacy to SQL Server Objects using Business Intelligence Development Studio (BIDS) and Visual studio 2008.. Perform unit testing and troubleshooting. Collaborate both with clients and other team members in designing powerful BI solutions and integrating them with other systems. Preparing technical documents and reports using SSRS and securing themMinimum Qualifications. Bachelor&rsquos degree or equivalent and work experience in similar field is required. Expertise in MSBI development. Experience in Power BI and Tableau will be additional advantage. Ability to articulate and document the needs and business understandings for end users. Good Communication SkillPreferred qualifications. Able to nurture robust working relationships with the team, peers and clients, scheduling flexibility required. Overall candidate should have problem solving, macro-level research and analytics approach and good in numbers.. Good people and customer handling skills.. Effective communication and interpersonal skill.Genpact is an Equal Opportunity Employer and considers applicants for all positions without regard to race, color, religion or belief, sex, age, national origin, citizenship status, marital status, military/veteran status, genetic information, sexual orientation, gender identity, physical or mental disability or any other characteristic protected by applicable laws. Genpact is committed to creating a dynamic work environment that values diversity and inclusion, respect and integrity, customer focus, and innovation. For more information, visit www.genpact.com. Follow us on Twitter, Facebook, LinkedIn, and YouTube"
195,Manager LDT,Genpact,Not Specified,Not Specified,"With a startup spirit and 90,000+ curious and courageous minds, we have the expertise to go deep with the world&rsquos biggest brands&mdashand we have fun doing it. Now, we&rsquore calling all you rule-breakers and risk-takers who see the world differently, and are bold enough to reinvent it. Come, transform with us.Are you the one we are looking forInviting applications for Manager, Lean Six Sigma.In this role, you will be responsible for identifying improvement opportunities to deliver business impact for clients by improving business processes, solving problems, and inspiring change within the organization using significant LSS & digital tools and methodology.Job Responsibility:Identify and Drive high impact projects by working closely with stakeholdersSystematically identify, gather, and analyze pertinent information to develop & accomplish project goals (e.g. reduce risk/cost, improve productivity/profitability)Apply LEAN, Six Sigma tools/functional knowledge to improve process capability and eliminate defectsCoach & mentor other people to drive Lean Six Sigma DNA through GB & Lean ProjectsTo monitor and track quality project plan implementation to ensure desired outcomesCommunicate continuously with all key stakeholders to create a combined Vision and understanding of the function&rsquos activitiesCraft transformation roadmap for the business in keeping with clients strategic prioritiesWill be responsible for crafting and delivering on best in class target operating modelsWill work with lean six sigma black belts , practice, it and analytics teams to craft a cross functional roadmapWill be responsible for driving business impact and LSS culture and DNA for the businessThrough the life cycle from stabilization to full blown operation key interventions to be planned for business impact deliveryWill work closely will client organization to drive changes necessary to support the program Skill Required:Excellent analytical and problem solving skillsProject Management skillsAbility to work in diverse teams and with multiple stakeholdersFacilitative Leadership skills - Influencing skills, mentoring and coaching - to be able to drive change in the organisationExposure to LSS training GB and above preferredConsultative mindset and problem-solving experienceHigh tolerance working in a fast paced/ high energy environmentStrong drive & work ethicsGenpact is an Equal Opportunity Employer and considers applicants for all positions without regard to race, color, religion or belief, sex, age, national origin, citizenship status, marital status, military/veteran status, genetic information, sexual orientation, gender identity, physical or mental disability or any other characteristic protected by applicable laws. Genpact is committed to creating a dynamic work environment that values diversity and inclusion, respect and integrity, customer focus, and innovation. For more information, visit Follow us on Twitter, Facebook, LinkedIn, and YouTube."
196,Manager - AI/ML,Genpact,6-9 years,Not Specified,"With a startup spirit and 90,000+ curious and courageous minds, we have the expertise to go deep with the world&rsquos biggest brands&mdashand we have fun doing it. Now, we&rsquore calling all you rule-breakers and risk-takers who see the world differently, and are bold enough to reinvent it. Come, transform with us.Inviting applications for the role of a Manager, Machine Learning Expert - Data Science and Insights.The candidate should be MS in Mathematics, Computer Science, Information systems, or Computer engineering, Systems Engineering with 6+ years of relevant experience Or Computational Science or Applied Engineering industry experience in Applied Machine Learning / Predictive Analytics.Exposure to Machine Learning & Quantitative Methods in Marketing / Consumer Behavior is a must. Full cycle Real-world Analytics project experience is highly desirable: from creating a Business use case, PA assessment/roadmap, Technology & Analytic Solutioning, Implementation and Change ManagementResponsibilitiesThere are 2 areas that this role will focus on in order of importance:Project Lead/Delivery- Lead the project, set expectations with the client/stakeholders and successful execution of the projectSolutioning- Conceptualize and develop relevant Predictive Analytic solutions for our Analytic Customers. Envisioning opportunistic areas with our clients by demonstrating relevant and credible Predictive Analytics solutions and paradigms. The role may entail carrying out high level assessment of customer Analytics readiness and creating the associated analytic benchmarking which may ultimately converge into a client specific Predictive Analytics roadmapKey Roles and ResponsibilitiesThe Manager/Senior Manager ML is expected to play a pivotal bridging role between statistical, technology specialists, AND the business /functional resources. At a broad level, the Manager/Senior Manager shall leverage his/her solutioning expertise to translate the customer&rsquos business need into a techno-analytic problem and appropriately work with the statistical & technology specialist to bring large scale analytic solutions to fruition.The key responsibilities of the Manager/Senior Manager ML are:Participate in SME reviews of Predictive Analytics opportunities/ engagementsProject Delivery - This would entail successful delivery of projects involving data Pre[1]processing, Model Training and Evaluation, Parameter TuningManage Stakeholder/Customer ExpectationsProject Blue Printing and Project DocumentationCreating Project PlanJump-start Machine Learning projects with customer with focus on providing disruptive insights in reasonable timeframes.Actively collaborate with competency leaders in Big Data, OR, BI areas to stich big ticket solutions with end-to-end spanRequired and Preferred SkillsSpecific Competencies  EssentialTechnology:Exposure to Statistical Toolkits such as R, Weka, S-Plus, Matlab, SAS Very good Python/R programming skills. Java programming skills a plus Direct involvement in working with large volumes of data and building, deploying and measuring predictive analytics models (i.e. SVM, decision tree, clustering, logistic regression, linear and non-linear regression) Deep learning frameworks such as TensorFlow, Keras, Torch, TheanoSpecific Competencies  DesirableTechnology:. Understanding of GraphDB and tools such as Neo4j etc.. Understanding of NLP, NLU and Machine learning/Deep learning methods. SQL/NoSQL, MS Access, databases. UI development paradigms that would enable Text Mining Insights Visualization, e.g., Adobe Flex Builder, HTML5, CSS3. Linux, GPU Experience. Spark, Scala for distributed computingMethodology :. Previous experience with Big Data analytics implementations, using either Vanilla Hadoop or Cloudera/IBM BigInsights. Ability to Prioritize, Consultative mindset & Time management skills. Understanding/experience with the Google Cloud Platform/AWS/Azure and other Big Data solutions such as Cloudera is preferredGenpact is an Equal Opportunity Employer and considers applicants for all positions without regard to race, color, religion or belief, sex, age, national origin, citizenship status, marital status, military/veteran status, genetic information, sexual orientation, gender identity, physical or mental disability or any other characteristic protected by applicable laws. Genpact is committed to creating a dynamic work environment that values diversity and inclusion, respect and integrity, customer focus, and innovation. For more information, visit www.genpact.com. Follow us on Twitter, Facebook, LinkedIn, and YouTube."
197,Assistant Manager - PTP,Genpact,Not Specified,Not Specified,"With a startup spirit and 90,000+ curious and courageous minds, we have the expertise to go deep with the world&rsquos biggest brands&mdashand we have fun doing it. Now, we&rsquore calling all you rule-breakers and risk-takers who see the world differently, and are bold enough to reinvent it. Come, transform with us.Transformation happens here. Come, be a part of our exciting journey!Are you the one we are looking forWe are inviting applications for the role of AM, Accounts PayableIn this role, you will work as a Finance and Accounting Subject Matter Expert with rich experience in the accounts payable process.Responsibilities. Deliver service in line with agreed controls and procedures to ensure high-level customer service for internal and external customers. Process invoices with PO, buy-sell Process (Post GRs manually). Reconcile vendor statements, GIRIR clearing and Debit balances. Ensure quality of AP processes, handling of all not compliant and not standard processes within the country. Manage multiple partners including both internal and external. As a team leader, you will also supervise and guide your team in daily activitiesQualifications we seek in youMinimum qualifications. MBA Finance (with B.Com as Graduation). Relevant ExperiencePreferred qualifications. Excellent written and verbal communication skills. Proficient in MS Office applications, especially in MS excel. Scope for working under various ERP Packages - JDE & SAPGenpact is an Equal Opportunity Employer and considers applicants for all positions without regard to race, color, religion or belief, sex, age, national origin, citizenship status, marital status, military/veteran status, genetic information, sexual orientation, gender identity, physical or mental disability or any other characteristic protected by applicable laws. Genpact is committed to creating a dynamic work environment that values diversity and inclusion, respect and integrity, customer focus, and innovation. For more information, visit www.genpact.com. Follow us on Twitter, Facebook, LinkedIn, and YouTube."
198,Assistant Manager - Data Engineering,Genpact,Not Specified,Not Specified,"With a startup spirit and 90,000+ curious and courageous minds, we have the expertise to go deep with the world&rsquos biggest brands&mdashand we have fun doing it. Now, we&rsquore calling all you rule-breakers and risk-takers who see the world differently, and are bold enough to reinvent it. Come, transform with us.Inviting applications for the role of Assistant Manager/Manager,Life Sciences AnalyticsWe are looking for a Database developer who would be responsible to lead business intelligence and analytics projects for a life sciences account. The DB developer will be responsible for working with lead business analysts to deliver end to end business intelligence and analytics projects working closely with lead business analysts and Customer stakeholder.Role and Responsibilities:Has worked extensively in Alteryx, SQL & ETL tools in life sciences analytics spaceStrong knowledge on RDBMS concepts.Professional experience in Database development, Data modelling and ETL DesignAbility to design and optimize SQL queries and stored procedures.Experience working on Alteryx Designer.Ability to design and develop ETL workflows and datasets using Alteryx DesignerDesign and develop ETL workflows and datasets in Alteryx to be used by the BI Reporting tool ETL specific for creating datasets to be used by Tableau Data Extract for BIHands on experience in Alteryx Designer, Server and tools like Prescriptive, interactive,Parse and different transformlogicsHands-on skills and experience in Alteryx Designer, Alteryx Server, and the tools with Alteryx such as Predictive, Parsing, and TransformsShould be able to perform data blending, joining, and parsing the data, data lineage.Should be able to create reports, render it, and create layouts.Ability to work with Alteryx tools, macros ,analytical apps on top of the workflows and create chained apps, standard, batch and iterative toolsAbility to schedule and collaborate with Alteryx gallery with collections and to push the apps to the Alteryx galleryHands-on skills and experience in Alteryx Designer, Alteryx Server, and the tools with Alteryx such as Predictive, Parsing, and TransformsExperience in writing SQL queries against any RDBMS with query optimizationAbility to interact with end users and translate business language into technical requirements.Excellent written and oral communication skills and ability to express complex technical concepts effectively, both verbally and in writing.Ability to work in a team-based environment, as well as, the ability to work independently.Ability to work effectively with people of many different disciplines with varying degrees of technical experienceSuperb communication and negotiation skillsEnd user thinking while developing KPIs Minimum qualificationsBE/B- Tech, BCA, MCA, BSc/MSc, MBABehavioral / team skills Personal drive and positive work ethic to deliver results within tight deadlines and in demanding situations Flexibility to adapt to a variety of engagement types, working hours and work environments and locationsExcellent communication and negotiation skillsGenpact is an Equal Opportunity Employer and considers applicants for all positions without regard to race, color, religion or belief, sex, age, national origin, citizenship status, marital status, military/veteran status, genetic information, sexual orientation, gender identity, physical or mental disability or any other characteristic protected by applicable laws. Genpact is committed to creating a dynamic work environment that values diversity and inclusion, respect and integrity, customer focus, and innovation. For more information, visit www.genpact.com. Follow us on Twitter, Facebook, LinkedIn, and YouTube."
199,Manager- rtr,Genpact,Not Specified,Not Specified,"With a startup spirit and 90,000+ curious and courageous minds, we have the expertise to go deep with the world's biggest brands-and we have fun doing it. Now, we're calling all you rule-breakers and risk-takers who see the world differently, and are bold enough to reinvent it. Come, transform with us. Are you the one we are looking for We are inviting applications for the role of a Manager, Record to Report If you are an accounting graduate with prior accounting experience and have manage a team of 15 people, we're looking forward for you to apply. In this role, you will be expected to work on strict deadlines, in a fairly fast paced business environment while being a good phenomenal teammate and be open to working in any shift as per the business requirement Responsibilities In this role, you shall be responsible for all the activities related to record to report. . You shall lead a large team in Record to Report domain while ensuring adherence to baseline values for all Service Level Agreements-KPI & CPI . Review team's day to day activities, including but not limited to Account Reconciliations, journal entries, reports, audit requests, analysis and other requests . Handle close timelines and communicate on a timely basis, in accordance to the deadlines . Get along with the Business Accounting team and internal partners to resolve issues . You should handle multiple partners . You should be responsible for supporting the metrics reporting for the meaningful process . Be a peoples manager involving in hiring, structured learning path, operations coach for the team Qualifications we seek in you! Minimum qualifications . MBA Finance (With B.Com in Graduation) Preferred qualifications . CA Inter degree & relevant work experience in General Ledger . Good Written and Verbal Communication skills . Proficient in MS Office applications, especially in MS excel . Good analytical and problem solving skills and ability to handle team and client discussions . Excellent SME knowledge of accounting concepts Genpact is an Equal Opportunity Employer and considers applicants for all positions without regard to race, color, religion or belief, sex, age, national origin, citizenship status, marital status, military/veteran status, genetic information, sexual orientation, gender identity, physical or mental disability or any other characteristic protected by applicable laws. Genpact is committed to creating a dynamic work environment that values diversity and inclusion, respect and integrity, customer focus, and innovation. For more information, visit www.genpact.com. Follow us on Twitter, Facebook, LinkedIn, and YouTube."
200,Vistaar oDSS,Reliance Jio Infocomm Limited,0-6 years,Not Specified,"Job Description : Job Responsibilities : 1.Responsible for acquiring new customers within a given geography orset of accounts2.Organize road show / Kiosk activity at SMB Clusters, industrial &manufacturing hubs3.Responsible for MNP acquisition  Skills & Competencies : Networking abilityReadiness for field workFluency in local languageAbility to articulate ideas in englishListening skills4G phone usage"
201,Vistaar oDSS,Reliance Jio Infocomm Limited,0-6 years,Not Specified,"Job Description : Job Responsibilities : 1.Responsible for acquiring new customers within a given geography orset of accounts2.Organize road show / Kiosk activity at SMB Clusters, industrial &manufacturing hubs3.Responsible for MNP acquisition  Skills & Competencies : Networking abilityReadiness for field workFluency in local languageAbility to articulate ideas in englishListening skills4G phone usage"
202,Vistaar oDSS,Reliance Jio Infocomm Limited,0-6 years,Not Specified,"Job Description : Job Responsibilities : 1.Responsible for acquiring new customers within a given geography orset of accounts2.Organize road show / Kiosk activity at SMB Clusters, industrial &manufacturing hubs3.Responsible for MNP acquisition  Skills & Competencies : Networking abilityReadiness for field workFluency in local languageAbility to articulate ideas in englishListening skills4G phone usage"
203,Vistaar oDSS,Reliance Jio Infocomm Limited,0-6 years,Not Specified,"Job Description : Job Responsibilities : 1.Responsible for acquiring new customers within a given geography orset of accounts2.Organize road show / Kiosk activity at SMB Clusters, industrial &manufacturing hubs3.Responsible for MNP acquisition  Skills & Competencies : Networking abilityReadiness for field workFluency in local languageAbility to articulate ideas in englishListening skills4G phone usage"
204,Network analyst senior,FIS Global Business Solutions India Private Limited,8-11 years,Not Specified,"Position Type : Full time Type Of Hire : Experienced (relevant combo of work and education) Education Desired : Bachelor of Information Technology Travel Percentage : 5 - 10%Job Description SummaryNetwork Analyst Senior role is to ensure stability of network services which is achieved by planning, designing and developing local area network (LAN), wide area network (WAN) with Application centric infrastructure across the organisation. In addition, network engineer will ensure maintenance, support and optimization of all network hardware, software, and communication links. Also analyse and resolve Critical network issues in timely and accurate fashion.What You Will Be Doing Professional level individual contributor role. Works on problems of larger scope, following standard practices and procedures with detailed instruction on work.Design and deploy various network devices and services. Handover the documentation with KT to operations.Take steps to avoid issues proactively and Provide Level-3 support and troubleshooting to resolve issues.In-depth analysis of each incident and resolution.Work within established configuration and change management policies to ensure awareness, approval and success of changes made to the network infrastructureSelect and implement security tools, policies, and procedures in conjunction with the companyu2019s guidelinesEstablish the networking environment by designing system configuration, directing system installation, and enforcing system standardsDesign and implement new solutions and improve resilience of the current environment, resource utilization, capacity planning.Maximise network performance by proactive actions such as log analysing, scheduling upgrades, introducing automation for network optimisationUnderstanding of vulnerability management and actions to mitigate them.Enhancing the security and compliance of the network devices remain high.Time bound efforts towards automating repetitive tasks.Representing network in Audit and Compliance discussion, plan and mitigate Audit observationsPreparing various presentations on network and present to mgmt.What will you BringOverall of 8+ yrs on Networking ExperienceHands on experience on Cisco ACIHands-on experience on Juniper network devices and firewallsProven hands-onProven experience and success with LAN, WAN design and implementationProven experience with network capacity planning, network security principles, and general network management best practicesWorking with technical knowledge of current network hardware, protocol, internet standards, including routers, switches, firewalls, load balancers, WAF etc.Deep understanding of networking protocols (e.g., IPSEC, HSRP, BGP, OSPF, 802.11, QoS etc)Deep understanding of SDWAN, Nexus platform and troubleshooting skills on L2 issuesSolid understanding of the OSI modelHands-on experience of Cisco ACI, DMVPN, GetVPN and Firewalls such as Checkpoint, Cisco FTD, Fortiget etcStrong troubleshooting skills along with logical and physical isolation of issues.Good knowledge on scripting languages such as Ansible and Python.Hands-on experience with monitoring, network diagnostic and network analytics toolsCandidates with certifications in CCNP and CCIE and automation will be preferred.Personal attributesStrong interpersonal, written, and oral communication skillsAbility present ideas in user friendly languageHighly self-motivated and directed and keen attention to detailProven analytical and problem-solving abilitiesAble to effectively prioritize tasks in high-pressure environment.Experience working in a team oriented, collaborative environment.Privacy StatementFIS is committed to protecting the privacy and security of all personal information that we process in order to provide services to our clients. For specific information on how FIS protects personal information online, please see the .Sourcing ModelRecruitment at FIS works primarily on a direct sourcing model a relatively small portion of our hiring is through recruitment agencies. FIS does not accept resumes from recruitment agencies which are not on the preferred supplier list and is not responsible for any related fees for resumes submitted to job postings, our employees, or any other part of our company.#pridepass"
205,Associate Service Manager - WBG HO / IPO / CIP - Operations,Kotak Mahindra Bank Limited,3-5 years,Not Specified,"Job Role Handling Disbursement and related activities. Managing Disbursement requests and ensuring TAT. Maintaining First Time Right.Adhering to Internal processes and compliance.Handling of Rate change (increase/decrease), prepayments, interest recoveries and loan interest calculation, processing fee recovery, reversals and waiver.Timely closure of deferrals pertaining to loans.Coordination with Clients, Treasury, Credit, CSM, CPC, RM etc for ensuring timely & accurate processing of transactionsEnsuring delivery of quality service to clients. Ensuring all customer queries are attended to and resolved within the TAT.Strict adherence to Process and regulatory norms.  Job Requirement Graduate with minimum 3-5 years of Banking experience.Knowledge of banking operations. Should be familiar with Finacle/ BCIF and DOT NET. Ability to work under pressure in a dynamic environmentShould have eye for detail & be meticulousStrong communication (Oral and Written) & Networking Skills"
