SN,Title,Company,Experience,Salary,Description
214,CN - Strategy - MT - CS&S - Digital Marketing Platform - Adobe Analytics - 06,Accenture,8-15 years,Not Specified,job description is not available for this job
215,"Business Analyst, AST Analytics",Amazon,5-8 years,Not Specified,"DESCRIPTIONJob summaryAmazon.com strives to be Earth's most customer-centric company where people can find and discover virtually anything they want to buy online. By giving customers more of what they want - low prices, vast selection, and convenience - Amazon.com continues to grow and evolve as a highly respected e-commerce platform. As an extension of this, Amazon encourages sellers/vendors to offer products to Amazon customers through various advertising. The Advertiser Success team is a support function to the local sales and account management teams and helps provide scale to add new participants and help them engage effectively with the ad programs. We work on various ad programs covering NA, EU and APAC markets and we provide 24/7 coverage for operations.Advertiser Success team (AST) is looking for a talented and driven Business Analyst who can extract meaning from large volumes of data to make the right business decisions. You will leverage your passion for BI to seek out and structure data to propel our reporting and analytics capabilities forward. You will work closely with senior leaders to understand their information needs and then build scalable solutions to deliver the key metrics to make business decisions.Key job responsibilitiesReporting of key insight trends, using statistical rigor to simplify and inform the larger team of noteworthy story linesRespond with urgency to high priority requests from senior business leadersOwn the design, development, and maintenance of ongoing metrics, reports, analyses, dashboards, etc. to drive key business decisionsEnsure data accuracy by validating data for new and existing tools. Learn and understand a broad range of Amazon's data resources and know how, when, and which to use and which not to useA day in the lifeYou will work in one of the complex data environments and will innovate on behalf of our advertising customers. You will bring data together to answer business questions and guide our businesses by pushing the boundaries of data analytics and science to solve analytics problems in a fast-moving environment. You will collaborate with internal partners from tech, science, sales, marketing, and other cross-functional teams to deliver successfully against high organizational standards.About the teamAdvertiser Success Analytics team own roadmap for advanced analytics and insights across search and display advertising products and help drive success for advertisers. Advertiser success is core to Amazon's growth, as it helps drive awareness, consideration, and purchase of their products by hundreds of millions of consumers around the world, and generates revenue which helps us lower prices and invest in improvements to our customer experience. We are a highly motivated, collaborative and fun-loving team with an entrepreneurial spirit and bias for action. With a broad mandate to experiment and innovate, we are growing at an unprecedented rate with a seemingly endless range of new opportunities.BASIC QUALIFICATIONSBachelor's degree in Business, Economics, Finance, Engineering, Statistics, Computer Science, Mathematics or related field, or equivalent experience5+ years of relevant work experience in a business analyst/data analyst/statistical analysis roleExperience in developing requirements and formulating business metrics for reportingAdvanced SQL skills and experience in joining/cleansing datasets from multiple sourcesAdvanced Microsoft Office skills, particularly Excel and analytical platformsStrong active listener with solid written and verbal communication skillsAbility to work cross-functionally, building and maintaining trust with internal stakeholdersPREFERRED QUALIFICATIONSExperience leading and coordinating broad business reviewsAbility to display complex quantitative data in a simple, intuitive format and to present findings in a clear and concise mannerExperience with scripting languages such as Python or RFamiliarity with data visualization tools, e.g. Tableau, QlikView, QuickSightExperience with statistical analysis, regression modeling and forecasting, time series analysis, data mining, financial analysis, dynamic pricing, demand modeling, game theory and customer/product segmentation"
216,"Catalog Manager, RE Efficiency (Retail Business Services)",Amazon,2-5 years,Not Specified,"Job Description :Job summaryAbout Amazon.com  Amazon.com strives to be Earth's most customer-centric company where people can find and discover virtually anything they want to buy online. By giving customers more of what they want - low prices, vast selection, and convenience - Amazon.com continues to grow and evolve as a world-class e-commerce platform. Amazon's evolution from Web site to e-commerce partner to development platform is driven by the spirit of innovation that is part of the company's DNA. The world's brightest technology minds come to Amazon.com to research and develop technology that improves the lives of shoppers and sellers around the world.About the Role  Catalog Manager  As a part of RBS Retail Efficiency Team, you will have the exciting opportunity to help shape and deliver on a strategy for Vendor Manager Time saving for Amazon Retail. RBS Retail efficiency team is looking for a bright, customer obsessed, driven, and creative candidate to join our team. You will interface internally with leaders of our Retail Vendor Management teams, Stakeholders and product organizations. You will be responsible for all aspects of the vendor's business with Amazon. You will engage directly with multiple internal teams to optimize the product line for key manufacturers (vendors) on Amazon.com. In this role you will be focused on the strategic and operational aspects of managing the customer relationships with our vendors. You will conceive, create and analyze a wide range of scalable opportunities focused on improving efficiency for retail operations. Also you will look into strategic and operational aspects of their business with Amazon, root cause analysis of issues and opportunities affecting the vendor's business. You will be responsible for the team deliverables and developing and grooming talent within the team. Responsibilities Include Success will be measured by the performance of your internal teams on input metrics and impact on vendor mangers on creating a great customer experience.Partnering with the Vendor Management Team and managing the VM relationship.Build communication channels at all levels, set proper expectations, provide clear status communications, and manage towards a growth plan for the program.Build and execute on a strategic account plan that delivers on key business opportunities for AmazonWork with internal Amazon teams to improve operational aspects of their business in providing a great experienceConduct deep dive analysis on the handled issues for the Vendor Managers and publish recommendations to them.Provide thought leadership around planning, roadmaps and executionEstablish long term partnerships with key vendor partners for the group of vendors handledSupport the launches of new programs, categories and features.Key job responsibilitiesSuccess will be measured by the performance of your internal teams on input metrics and impact of creating a great Vendor Manager experience. Partnering with the Vendor Management Team and managing the vendor relationship by championing the vendor's needs at AmazonBuild strong communication channels at all levels, set proper expectations, provide clear status communications, and manage towards a growth plan for the programBuild and execute on a strategic account plan that delivers on key business opportunities for AmazonConduct deep dive analysis on the handled issues for the vendors and publish recommendations and action plans based on data to improve vendor manager experienceProvide thought leadership around planning, roadmaps and executionEstablish long term partnerships with key vendor managers for the group of vendors handledSupport the launches of new programs, categories and features.Team metrics management (Productivity, Image/Video Coverage, Quality Score. etc.)Process improvement and Kaizen to up and downstream processPeople management (Recruiting, Resource utilization management, individual performance management, floor control and retention)Transition Project management (Opportunity seeking, Requirement analysis, Solution development and presentation, resource/cost/time planning and managing)A day in the lifeDay to day job involved with people and stakeholder management, driving process improvements and working towards business goals and team develeopment.About the teamAbout Amazon.comAmazon.com strives to be Earth's most customer-centric company where people can find and discover virtually anything they want to buy online. By giving customers more of what they want - low prices, vast selection, and convenience - Amazon.com continues to grow and evolve as a world-class e-commerce platform. Amazon's evolution from Web site to e-commerce partner to development platform is driven by the spirit of innovation that is part of the company's DNA. The world's brightest technology minds come to Amazon.com to research and develop technology that improves the lives of shoppers and sellers around the world.Basic Qualifications :2+ years experience in program or project management2+ years of people management experience.Experience leading process improvementsAn understanding of and passion for e-commerceWork experience is preferred (5+ years) with 2+ years of people management experience.Relevant experience in Operations with exposure to Sales, post sales, Account Management, and Business Development in managing B2B Business accounts will be an added advantageExposure to retail buying, retail planning & allocation, product/project management, marketing or e-commerce will be a plusProven analytical skills and demonstrated ability to manage the business by the numbers.Excellent written and oral communication and presentation skills. Ability to express thoughts logically and succinctly. Demonstrated active listening skills, highly consultative and solutions-orientedOperate in a fast-moving and sometimes ambiguous environment with full control and responsibility of achieving business objectivesDevelop original ideas, approaches, and solutions to typical, unusual or difficult situations or problemsAbility to work in teams and ultimately focus on delivering results with high standardsAttention to detail and capability to work on multiple projects in parallelPreferred Qualifications :Exposure to back office operations, escalation management and troubleshooting environments and exposed to problem solving over emails/phonesExperience in managing high priority queuesIntermediate to Advanced Excel and excellent stakeholder management skills"
217,Product Analyst,Deutsche Bank,Not Specified,Not Specified,"Position OverviewRole Description The Debit Cards/ ATM is a product management position responsible for the P & L , development of product plans, strategies, tactics for Debit cards & ATMS in Branch & Business Banking . The overall objective of this role is to drive Gross spend Volume, Fee Revenue and to deepen client relations via meaningful value propositions connected to the Debit Card products/features.What we'll offer youAs part of our flexible scheme, here are just some of the benefits that you'll enjoyBest in class leave policyGender neutral parental leaves100% reimbursement under childcare assistance benefit (gender neutral)Sponsorship for Industry relevant certifications and educationEmployee Assistance Program for you and your family membersComprehensive Hospitalization Insurance for you and your dependentsAccident and Term life InsuranceComplementary Health screening for 35 yrs. and aboveYour key responsibilities Debit Cards:Own and deliver Debit cards P & L. Similarly own and manage ATM business financials. Bank Identification number (BIN) management, including Issuer Public Key ( IPK) generation with Visa. Drive and implement the debit card product roadmap and execution elements across both value proposition and revenue opportunities covering all segments. Plastic management to ensure stock is timely replenished, Expiry, renewal, recarding management. Project management (Regulatory & Visa) Customer escalation management Campaign rollout and management Debit card Express rewards points (loyalty points) management Debit card related marking tie-up management for merchant offers Responsible for Debit card related monthly/quarterly/half yearly & yearly reporting to RBI & NPCI (reports are submitted by IPB Alternative Ops team) Responsible for Debit card related daily LRS reporting to RBI (reports are submitted by IPB Alternative Ops team) Interchange income and maintenance fee management Debit cards fraud handling & customer reimbursement /Insurance claim process management Debit card related all collaterals/content update with operations for letters, Marketing for Website/booklets/leaflets and BSG for online Banking & Mobile Banking content. Debit card issuance policy & KOP management Debit card related system`s management ( WebCMS - Euronet), ( Accossa - Enstage) & Visa Online.ATMs:Responsible for 24.7 ATMs up and running ( we have 31 ATMs in India) Responsible for maintenance of cash for all ATMs with the help of IPB Alternative Ops team along with branch service teams. Responsible for ATM branding & Stationery Management. Responsible for all ATM related monthly/quarterly/half yearly & yearly reporting to RBI & NPCI (reports are submitted by IPB Alternative Ops team) Responsible for ATM monthly invoice processing for Euronet and annual PO budget activity ( PO activity handled by IPB Alternative Ops team) Responsible for all regulatory ( RBI & NPCI) implementation at ATMs. Responsible for new ATM installation/shifting of existing ATMs/closure of existing ATMs in coordination with branches & Euronet. Responsible for ATM site audit by branch service teams ( for branch ATMs) & Euronet field service team for all other ATMs. Responsible for ATM/Debit Card/Switch related master service agreement (MSA) with Euronet. The current agreement will expire in November 2026. Making sure our ATM partner Euronet abides by all the DB IT policies along with ISRV policy & sending updated policies to Euronet time to time.Additional responsibility Insurance:Launch best in Industry product specific rewards and recognition program. Responsible for regulatory (IRDAI) reporting - Half yearly & Annual and handling of any queries thereafter. Ensure renewal retention rates for the portfolio - Managing renewals of Life, Health & GI . sending timely reminders to clients along with sharing of data with branches/Banca Heads and managing persistency of policies.Your skills and experience Desired Skills- Well versed with software development methodologies- Proficient in MS Office tools- Project Management Skills- Business Analysis, ability to elicit requirements from stakeholders to gain better understanding of the projects.- Ability to facilitate cross functional and cross party meetings to resolve complex issues- A strong communicator with excellent co-ordination, relationship and team management skills.- Entrepreneurial Enterprising and take ownership of ones actions- Teamwork Works collaboratively to achieve the common goals and be successful together- Analytical Thinking The scientific approach to problem solving. Definition Hypothesis Facts Analysis Solution. Incisive Analytical Skills.How we'll support youTraining and development to help you excel in your careerCoaching and support from experts in your teamA culture of continuous learning to aid progressionA range of flexible benefits that you can tailor to suit your needsAbout us and our teamsPlease visit our company website for further information: Our values define the working environment we strive to create - diverse, supportive and welcoming of different views. We embrace a culture reflecting a variety of perspectives, insights and backgrounds to drive innovation. We build talented and diverse teams to drive business results and encourage our people to develop to their full potential. Talk to us about flexible work arrangements and other initiatives we offer.We promote good working relationships and encourage high standards of conduct and work performance. We welcome applications from talented people from all cultures, countries, races, genders, sexual orientations, disabilities, beliefs and generations and are committed to providing a working environment free from harassment, discrimination and retaliation.Click to find out more about diversity and inclusion at Deutsche Bank."
218,IND-Associate Production Designer,Lowe's India,2-5 years,Not Specified,"Job DescriptionAt Lowe's India, we are the enablers who help create an engaging customer experience for our nearly $90 billion home improvement business at Lowe's. Our 3100+ associates work across technology, analytics, business operations, finance & accounting, product management, and shared services. We leverage new technologies and find innovative ways to ensure Lowe's has a strong competitive edge in the market. Lowe's India is certified as a Great Place to Work by the Great to Place to Work Institute, India, and has been recognized as one of Economic Times Best Brands for 2020.Our Technology team supports E-commerce, Mobile, IT & Cloud Infrastructure, and Corporate Systems at Lowe's India, enabling various functions such as supply chain, merchandising, distribution, corporate services, etc. The Data & Analytics teams help make data-driven decisions in merchandising, store operations, finance, and supply chain. The Business Services team builds business services capabilities across Merchandising, Marketing, Supply Chain, Store Operations, Enterprise Item Content, and Private Brands. The Finance and Accounting team manages Transaction Accounting, Customer and Inventory Accounting, Margin and Cost Accounting, Financial Planning and Analysis, Business Finance support, Tax and Enterprise Strategic Sourcing for the U.S. and Canada business. The Product Management team builds and manages tech products and solutions for our stores and online channels. And Lastly, our Shared Services team empowers other groups to do their job well. To know more about Lowe's India, visit www.lowes.co.inCore Responsibilities:Develop toolkits or style guides as well as creating schematics or mock-ups & presentation decks for internal and leadership reviews.Work with Senior Designers to maintain, evolve and iterate on a cohesive, elevated design system that heroes our product and ensures brand consistency across all packaging touchpointsProduces technically correct, production-ready master packaging templates from approved packaging concepts in collaboration with cross-functional teamsAdvises internal team/clients on graphic design challenges and technical limitations for productionManages the execution of the work, ensuring that creative projects are completed on timeUnderstands the design and production teams needs and methodologyOther duties as assignedYears of Experience:2-5 years of experienceEducation Qualification:Graduation or Diploma in a relevant subject"
219,"Business Analyst, Sub Same Day DEX",Amazon,1-3 years,Not Specified,"Job Description :Job summaryFounded in 1994 and headquartered in Seattle, USA, Amazon has grown to be a Fortune 100 company and a global leader in e-commerce. With a mission to be Earth's most customer-centric company, where customers can find and discover anything they might want to buy online, and endeavors to offer its customers the lowest possible prices, Amazon offers millions of items to our customers from tens of thousands of sellers.  As part of the Customer Experience team, the Business Analyst will be responsible for working closely with the product Managers to analyze data, build inferences, and deliver compelling and actionable data insights in terms of multiple reports and dashboards. This role requires an individual with excellent understanding of SQL and query development, good business acumen and the ability to work with quantitative and business teams. The successful candidate will be a self-starter comfortable with ambiguity, with strong attention to detail, an ability to work in a fast-paced and ever-changing environment, and driven by a desire to innovate in this space.  The Business Analyst position is based in Bangalore. A day in the life Identifying, developing and executing data analysis to help marketing, product and category functions create more business impact. . Presenting written recommendations and insights to key stakeholders. . Shaping and informing key metrics and indicators by which leadership will assess its performance. . Learn and understand a broad range of Amazon's data resources and know how, when and which data sources to use. . Deep dive into massive data sets to answer key business questions using MS Excel, SQL and other data manipulation languages.Basic Qualifications :Bachelor's degree in Engineering, Mathematics, Statistics or similar quantitative discipline. . Technical skills - Strong proficiency in SQL, Microsoft Excel, and statistical analysis tools and techniques. . 1-3 years of experience in hands on Analytics, dash-boarding, querying . Strong Analytical skills - has ability to start from ambiguous problem statements, identify and access relevant data, make appropriate assumptions, perform insightful analysis and draw conclusion relevant to the business problem. . Communication skills - ability to communicate (written and spoken). Demonstrated ability to communicate complex technical problems in simple plain stories. Ability to present information professionally & concisely with supporting data. . Ability to work effectively & independently in a fast-paced environment with tight deadlines. . Ability to engage with cross-functional teams for implementation of project and program requirements.Preferred Qualifications :Proficient with statistical tools like R and statistical techniques like Regression, Cluster Analysis etc. . Proficient with reporting tools like Tableau."
220,"Catalog Manager, RE Efficiency (Retail Business Services)",Amazon,2-5 years,Not Specified,"DESCRIPTIONJob summaryAbout Amazon.com  Amazon.com strives to be Earth's most customer-centric company where people can find and discover virtually anything they want to buy online. By giving customers more of what they want - low prices, vast selection, and convenience - Amazon.com continues to grow and evolve as a world-class e-commerce platform. Amazon's evolution from Web site to e-commerce partner to development platform is driven by the spirit of innovation that is part of the company's DNA. The world's brightest technology minds come to Amazon.com to research and develop technology that improves the lives of shoppers and sellers around the world.About the Role  Catalog Manager  As a part of RBS Retail Efficiency Team, you will have the exciting opportunity to help shape and deliver on a strategy for Vendor Manager Time saving for Amazon Retail. RBS Retail efficiency team is looking for a bright, customer obsessed, driven, and creative candidate to join our team. You will interface internally with leaders of our Retail Vendor Management teams, Stakeholders and product organizations. You will be responsible for all aspects of the vendor's business with Amazon. You will engage directly with multiple internal teams to optimize the product line for key manufacturers (vendors) on Amazon.com. In this role you will be focused on the strategic and operational aspects of managing the customer relationships with our vendors. You will conceive, create and analyze a wide range of scalable opportunities focused on improving efficiency for retail operations. Also you will look into strategic and operational aspects of their business with Amazon, root cause analysis of issues and opportunities affecting the vendor's business. You will be responsible for the team deliverables and developing and grooming talent within the team. Responsibilities Include Success will be measured by the performance of your internal teams on input metrics and impact on vendor mangers on creating a great customer experience.Partnering with the Vendor Management Team and managing the VM relationship.Build communication channels at all levels, set proper expectations, provide clear status communications, and manage towards a growth plan for the program.Build and execute on a strategic account plan that delivers on key business opportunities for AmazonWork with internal Amazon teams to improve operational aspects of their business in providing a great experienceConduct deep dive analysis on the handled issues for the Vendor Managers and publish recommendations to them.Provide thought leadership around planning, roadmaps and executionEstablish long term partnerships with key vendor partners for the group of vendors handledSupport the launches of new programs, categories and features.Key job responsibilitiesSuccess will be measured by the performance of your internal teams on input metrics and impact of creating a great Vendor Manager experience. Partnering with the Vendor Management Team and managing the vendor relationship by championing the vendor's needs at AmazonBuild strong communication channels at all levels, set proper expectations, provide clear status communications, and manage towards a growth plan for the programBuild and execute on a strategic account plan that delivers on key business opportunities for AmazonConduct deep dive analysis on the handled issues for the vendors and publish recommendations and action plans based on data to improve vendor manager experienceProvide thought leadership around planning, roadmaps and executionEstablish long term partnerships with key vendor managers for the group of vendors handledSupport the launches of new programs, categories and features.Team metrics management (Productivity, Image/Video Coverage, Quality Score. etc.)Process improvement and Kaizen to up and downstream processPeople management (Recruiting, Resource utilization management, individual performance management, floor control and retention)Transition Project management (Opportunity seeking, Requirement analysis, Solution development and presentation, resource/cost/time planning and managing)A day in the lifeDay to day job involved with people and stakeholder management, driving process improvements and working towards business goals and team develeopment.About the teamAbout Amazon.comAmazon.com strives to be Earth's most customer-centric company where people can find and discover virtually anything they want to buy online. By giving customers more of what they want - low prices, vast selection, and convenience - Amazon.com continues to grow and evolve as a world-class e-commerce platform. Amazon's evolution from Web site to e-commerce partner to development platform is driven by the spirit of innovation that is part of the company's DNA. The world's brightest technology minds come to Amazon.com to research and develop technology that improves the lives of shoppers and sellers around the world.BASIC QUALIFICATIONS2+ years experience in program or project management2+ years of people management experience.Experience leading process improvementsAn understanding of and passion for e-commerceWork experience is preferred (5+ years) with 2+ years of people management experience.Relevant experience in Operations with exposure to Sales, post sales, Account Management, and Business Development in managing B2B Business accounts will be an added advantageExposure to retail buying, retail planning & allocation, product/project management, marketing or e-commerce will be a plusProven analytical skills and demonstrated ability to manage the business by the numbers.Excellent written and oral communication and presentation skills. Ability to express thoughts logically and succinctly. Demonstrated active listening skills, highly consultative and solutions-orientedOperate in a fast-moving and sometimes ambiguous environment with full control and responsibility of achieving business objectivesDevelop original ideas, approaches, and solutions to typical, unusual or difficult situations or problemsAbility to work in teams and ultimately focus on delivering results with high standardsAttention to detail and capability to work on multiple projects in parallelPREFERRED QUALIFICATIONSExposure to back office operations, escalation management and troubleshooting environments and exposed to problem solving over emails/phonesExperience in managing high priority queuesIntermediate to Advanced Excel and excellent stakeholder management skills"
221,Lead Analyst FDS&A,Lowe's India,Not Specified,Not Specified,"Job DescriptionAt Lowe's India, we are the enablers who help create an engaging customer experience for our nearly $90 billion home improvement business at Lowe's. Our 3100+ associates work across technology, analytics, business operations, finance & accounting, product management, and shared services. We leverage new technologies and find innovative ways to ensure Lowe's has a strong competitive edge in the market. Lowe's India is certified as a Great Place to Work by the Great to Place to Work Institute, India, and has been recognized as one of Economic Times Best Brands for 2020.Our Technology team supports E-commerce, Mobile, IT & Cloud Infrastructure, and Corporate Systems at Lowe's India, enabling various functions such as supply chain, merchandising, distribution, corporate services, etc. The Data & Analytics teams help make data-driven decisions in merchandising, store operations, finance, and supply chain. The Business Services team builds business services capabilities across Merchandising, Marketing, Supply Chain, Store Operations, Enterprise Item Content, and Private Brands. The Finance and Accounting team manages Transaction Accounting, Customer and Inventory Accounting, Margin and Cost Accounting, Financial Planning and Analysis, Business Finance support, Tax and Enterprise Strategic Sourcing for the U.S. and Canada business. The Product Management team builds and manages tech products and solutions for our stores and online channels. And Lastly, our Shared Services team empowers other groups to do their job well. To know more about Lowe's India, visit www.lowes.co.in"
222,IFS-Research & Analytics Services-Research Hub (Data Analyst)- SA2 -Blr/Hyd,PwC,Not Specified,Not Specified,"Line of ServiceInternal Firm ServicesIndustry/SectorNot ApplicableSpecialismManaged ServicesManagement LevelSenior AssociateJob Description & SummaryA career in Sales and Marketing, within Internal Firm Services, will provide you with the opportunity to focus on positioning a distinctive PwC brand in the marketplace and drive long term revenue growth for the Firm. You'll focus on designing, developing, and implementing communication programmes and media events to promote and sell the PwC's brand and services as well as contribute to and evaluating our pricing strategies in the marketplace.Our Market Intelligence team is responsible for selling solutions and targeted insights to practice areas based on market needs. As part of our team, you'll help with developing consumer intelligence reports based on market research, data analytics and social media.To really stand out and make us fit for the future in a constantly changing world, each and every one of us at PwC needs to be a purpose-led and values-driven leader at every level. To help us achieve this we have the PwC Professional our global leadership development framework. It gives us a single set of expectations across our lines, geographies and career paths, and provides transparency on the skills we need as individuals to be successful and progress in our careers, now and in the future.As a Senior Associate, you'll work as part of a team of problem solvers, helping to solve complex business issues from strategy to execution. PwC Professional skills and responsibilities for this management level include but are not limited to:Use feedback and reflection to develop self awareness, personal strengths and address development areas.Delegate to others to provide stretch opportunities, coaching them to deliver results.Demonstrate critical thinking and the ability to bring order to unstructured problems.Use a broad range of tools and techniques to extract insights from current industry or sector trends.Review your work and that of others for quality, accuracy and relevance.Know how and when to use tools available for a given situation and can explain the reasons for this choice.Seek and embrace opportunities which give exposure to different situations, environments and perspectives.Use straightforward communication, in a structured way, when influencing and connecting with others.Able to read situations and modify behavior to build quality relationships.Uphold the firm's code of ethics and business conduct.Preferred Knowledge/Skills:Demonstrates extensive abilities and/or a proven record of success in the following areas:Demonstrating agility and comfort in working across a variety of digital communications software products, including content management systems, collaboration platforms, social media platforms, with the ability to coach others if neededCreating and maintaining queries for social and online/digital listeningApplying tags to content and data and managing tagging governanceGathering data from multiple digital communications channels (web, social media, earned media, email), and validating data for accuracyCreating and updating data subsets such as audience segmentsUsing data storytelling, visualization and analytical, and communication skills to build insights deliverables like dashboards, reports and presentationsPossessing excellent knowledge of MS Excel and BI tools such as PowerBI, Tableau, and Adobe AnalyticsUsing news monitoring and social monitoring tools such as Talkwalker, Cision, Meltwater and Brandwatch to manage the daily monitoring processUsing enterprise productivity tools including Microsoft Office Suite and Google platforms and other project management softwareCreating automations to streamline processes by using automation tools such as Alteryx and Power Automate preferred with willingness to learn additional analysis toolsUnderstanding the evolving communications and media ecosystem, B2B communications, and analytical techniquesDelivering work held to the highest standards of quality and accuracy to support data integrityOrganizing and leading training sessions for team members on communications softwareDeveloping and deepening knowledge of communications principles and practices, technologies, and analytic practices through research- sharing insight with the teamUsing business acumen, analytical, and problem-solving skillsNavigating complexity and ambiguity, practicing resourcefulness to see things throughSupporting user access management for the teamUtilizing project management skills to manage multiple projects at one time in a fast-paced environment and adapt to new prioritiesEducation (if blank, degree and/or field of study not specified)Degrees/Field of Study required:Degrees/Field of Study preferred:Certifications (if blank, certifications not specified)Required SkillsOptional SkillsDesired Languages (If blank, desired languages not specified)Travel RequirementsNot SpecifiedAvailable for Work Visa SponsorshipNoGovernment Clearance RequiredNo"
223,Business Development Manager,Amazon,3-6 years,Not Specified,"Job Description :Job summaryAmazon offers services to sellers in multiple countries to sell on Amazon marketplaces/websites globally and grow multi-channel commerce. See sell.amazon.com and services.amazon.in for details of products and services. We are looking for a Sales Specialist as part of the Global Selling (Exports) team within Amazon India. Amazon Global Selling is an important initiative to grow the Amazon Marketplace Seller Business around the world, with the India team focusing on helping Indian sellers list on other Amazon global marketplaces. This person will have the exciting opportunity to deliver on a strategy to enable broad use of Amazon Services by Manufacturers and Exporters in India wishing to sell globally, and play a key role in influencing product selection on global Amazon marketplaces/websites. The objective of this position is to deliver on-going new business growth to Amazon's suite of seller services. This business will play an important role in Amazon's mission to be the place where customers can find and discover anything they want to buy on Earth. Working in a dynamic sales environment, the person will be responsible for prospecting, qualifying, negotiating and closing agreements with third-party sellers. This position will be specific to new seller recruitment for Amazons accelerator program and pitching that program to specific new sellers. This positions success will be measured by the product selection and revenue your sellers bring to the platform. Responsibilities will include helping define key retailer segments & clusters to target, establishing seller relationships, and drive the day-to-day interactions with these companies in order to build long-term business opportunity. The ideal candidate will possess a demonstrated ability to think strategically about business, product, and e-commerce challenges, with the ability to build and convey compelling value propositions to sellers of all s. Specific responsibilities include the following:Understand Amazon Global Selling products and services and be able to articulate its functions and benefits to external audiences.Track and report performance using appropriate metrics. Achieve productivity and seller satisfaction targetsIdentify specific prospects/partners to approach, communicate the specific value proposition for their business and establish long-term, successful partnerships.Work closely with mid-level/senior executives at interested sellers to successfully negotiate deals and help in on-boarding.Seller recruitment, adding selection and managing revenues for the category/channel of sellers.Working with industry bodies, manufacturers, online sellers and negotiating terms of trade to get more business.Planning of investments in stocks and marketing from sellers to ensure seller success. Location: This position is based out of NCR, India and will require travel.Basic Qualifications :3+ years of sales experienceExperience analyzing data and best practices to assess performance driversDeep understanding of and passion for e-commerce required.Experience of working in a highly analytical, results-oriented environment with external customer interaction required.Proven analytical skills and demonstrated ability to manage the business by the numbers. Must be metrics-driven.Excellent written and oral communication and presentation skills and the ability to express thoughts logically and succinctly.Demonstrated active listening skills, highly consultative and solutions-oriented.Bachelor's degree required, MBA is preferred with 1-3 years of relevant work experiencePreferred Qualifications :Experience with cross border trade selling, e-commerce, retail, advertising, or media would be an advantagePrevious responsibility for strategic development, sales & account management, revenue targets and quotas is highly desirable.Prior experience influencing C-level executive highly desirableDeep understanding of the retail and wholesale landscape in India with prior interactions with sellers and distributors is desirable.Experience selling nascent (embryonic/start-up) products/services into new markets is desirable"
224,"Business Analyst, AST Analytics",Amazon,5-8 years,Not Specified,"Job Description :Job summaryAmazon.com strives to be Earth's most customer-centric company where people can find and discover virtually anything they want to buy online. By giving customers more of what they want - low prices, vast selection, and convenience - Amazon.com continues to grow and evolve as a highly respected e-commerce platform. As an extension of this, Amazon encourages sellers/vendors to offer products to Amazon customers through various advertising. The Advertiser Success team is a support function to the local sales and account management teams and helps provide scale to add new participants and help them engage effectively with the ad programs. We work on various ad programs covering NA, EU and APAC markets and we provide 24/7 coverage for operations.Advertiser Success team (AST) is looking for a talented and driven Business Analyst who can extract meaning from large volumes of data to make the right business decisions. You will leverage your passion for BI to seek out and structure data to propel our reporting and analytics capabilities forward. You will work closely with senior leaders to understand their information needs and then build scalable solutions to deliver the key metrics to make business decisions.Key job responsibilitiesReporting of key insight trends, using statistical rigor to simplify and inform the larger team of noteworthy story linesRespond with urgency to high priority requests from senior business leadersOwn the design, development, and maintenance of ongoing metrics, reports, analyses, dashboards, etc. to drive key business decisionsEnsure data accuracy by validating data for new and existing tools. Learn and understand a broad range of Amazon's data resources and know how, when, and which to use and which not to useA day in the lifeYou will work in one of the complex data environments and will innovate on behalf of our advertising customers. You will bring data together to answer business questions and guide our businesses by pushing the boundaries of data analytics and science to solve analytics problems in a fast-moving environment. You will collaborate with internal partners from tech, science, sales, marketing, and other cross-functional teams to deliver successfully against high organizational standards.About the teamAdvertiser Success Analytics team own roadmap for advanced analytics and insights across search and display advertising products and help drive success for advertisers. Advertiser success is core to Amazon's growth, as it helps drive awareness, consideration, and purchase of their products by hundreds of millions of consumers around the world, and generates revenue which helps us lower prices and invest in improvements to our customer experience. We are a highly motivated, collaborative and fun-loving team with an entrepreneurial spirit and bias for action. With a broad mandate to experiment and innovate, we are growing at an unprecedented rate with a seemingly endless range of new opportunities.Basic Qualifications :Bachelor's degree in Business, Economics, Finance, Engineering, Statistics, Computer Science, Mathematics or related field, or equivalent experience5+ years of relevant work experience in a business analyst/data analyst/statistical analysis roleExperience in developing requirements and formulating business metrics for reportingAdvanced SQL skills and experience in joining/cleansing datasets from multiple sourcesAdvanced Microsoft Office skills, particularly Excel and analytical platformsStrong active listener with solid written and verbal communication skillsAbility to work cross-functionally, building and maintaining trust with internal stakeholdersPreferred Qualifications :Experience leading and coordinating broad business reviewsAbility to display complex quantitative data in a simple, intuitive format and to present findings in a clear and concise mannerExperience with scripting languages such as Python or RFamiliarity with data visualization tools, e.g. Tableau, QlikView, QuickSightExperience with statistical analysis, regression modeling and forecasting, time series analysis, data mining, financial analysis, dynamic pricing, demand modeling, game theory and customer/product segmentation"
